20070104    78925.135494        0.007893 20000000.000000 10000000.000000 10000000.000000
20070105   160301.146710        0.016030 10198428.837936 10000000.000000 10000000.000000
20070108    98977.161881        0.009898  9445244.852650 10000000.000000 10000000.000000
20070109    58397.860854        0.005840  8204871.237141 10000000.000000 10000000.000000
20070110    40519.930234        0.004052  6524377.406812 10000000.000000 10000000.000000
20070111   166252.191784        0.016625  5473417.869525 10000000.000000 10000000.000000
20070112    -5256.281205       -0.000526  6013985.641490 10000000.000000 10000000.000000
20070115   -86316.874380       -0.008632  7481813.357391 10000000.000000 10000000.000000
20070116   -60738.756190       -0.006074  5950532.334641 10000000.000000 10000000.000000
20070117    50464.176588        0.005046  4486231.151906 10000000.000000 10000000.000000
20070118    82947.984619        0.008295  5146158.559945 10000000.000000 10000000.000000
20070119     9561.223337        0.000956  4847851.032273 10000000.000000 10000000.000000
20070122   104511.936788        0.010451  4712273.664256 10000000.000000 10000000.000000
20070123   223327.565064        0.022333  4630069.141032 10000000.000000 10000000.000000
20070124   119674.334528        0.011967  5205789.771807 10000000.000000 10000000.000000
20070125   -30270.124887       -0.003027  5374075.553980 10000000.000000 10000000.000000
20070126   -74749.293208       -0.007475  6848818.720859 10000000.000000 10000000.000000
20070129   127599.023079        0.012760  7797245.972413 10000000.000000 10000000.000000
20070130    46478.281761        0.004648  7884435.097057 10000000.000000 10000000.000000
20070131    70939.288481        0.007094  7441773.572134 10000000.000000 10000000.000000
20070201    17354.355424        0.001735  7862679.150662 10000000.000000 10000000.000000
20070202    91324.707392        0.009132  7637610.499033 10000000.000000 10000000.000000
20070205   110498.428692        0.011050  7268753.646845 10000000.000000 10000000.000000
20070206   114173.696440        0.011417  7103389.313218 10000000.000000 10000000.000000
20070207   -37315.293706       -0.003732  6787973.394518 10000000.000000 10000000.000000
20070208    27840.037115        0.002784  6523492.666738 10000000.000000 10000000.000000
20070209    21021.368232        0.002102  7042261.866237 10000000.000000 10000000.000000
20070212   127365.357074        0.012737  7217364.989395 10000000.000000 10000000.000000
20070213    75593.265934        0.007559  7912815.195286 10000000.000000 10000000.000000
20070214    25990.835067        0.002599  7441196.797389 10000000.000000 10000000.000000
20070215     8148.468729        0.000815  7065097.338994 10000000.000000 10000000.000000
20070216     -773.877051       -0.000077  6507138.288473 10000000.000000 10000000.000000
20070226   301900.931303        0.030190  5946153.188511 10000000.000000 10000000.000000
20070227    31586.218661        0.003159  5710854.320207 10000000.000000 10000000.000000
20070228   150770.138015        0.015077  6814294.870509 10000000.000000 10000000.000000
20070301   131494.228944        0.013149  7775855.490538 10000000.000000 10000000.000000
20070302    62762.111152        0.006276  8117103.114172 10000000.000000 10000000.000000
20070305     9693.246531        0.000969  7476385.343400 10000000.000000 10000000.000000
20070306    98280.441461        0.009828  8018695.573846 10000000.000000 10000000.000000
20070307    47451.611241        0.004745  8147130.002713 10000000.000000 10000000.000000
20070308   -35303.711921       -0.003530  7717720.899107 10000000.000000 10000000.000000
20070309   -15773.563730       -0.001577  7577690.928417 10000000.000000 10000000.000000
20070312    54126.005266        0.005413  7560847.767302 10000000.000000 10000000.000000
20070313   146907.424124        0.014691  8057800.946975 10000000.000000 10000000.000000
20070314   -16578.446493       -0.001658  7683005.708883 10000000.000000 10000000.000000
20070315    16635.638985        0.001664  7177271.665944 10000000.000000 10000000.000000
20070316   123363.078741        0.012336  6975819.736657 10000000.000000 10000000.000000
20070319   -51590.277336       -0.005159  7768558.957486 10000000.000000 10000000.000000
20070320   -47481.994001       -0.004748  7213315.677882 10000000.000000 10000000.000000
20070321    81877.511168        0.008188  6256353.550948 10000000.000000 10000000.000000
20070322    54740.142120        0.005474  6173938.254276 10000000.000000 10000000.000000
20070323    90989.794789        0.009099  7028676.008890 10000000.000000 10000000.000000
20070326   179980.277903        0.017998  7423333.411972 10000000.000000 10000000.000000
20070327    89968.757387        0.008997  8145137.418893 10000000.000000 10000000.000000
20070328    27396.189195        0.002740  8070534.580450 10000000.000000 10000000.000000
20070329    94800.121090        0.009480  8113634.910293 10000000.000000 10000000.000000
20070330   -11349.008559       -0.001135  8013125.774933 10000000.000000 10000000.000000
20070402    -3676.742550       -0.000368  7697334.947565 10000000.000000 10000000.000000
20070403     5990.186810        0.000599  6946539.196225 10000000.000000 10000000.000000
20070404    37374.681722        0.003737  6759253.562930 10000000.000000 10000000.000000
20070405    19712.464383        0.001971  6804209.458030 10000000.000000 10000000.000000
20070406   -13813.003239       -0.001381  7056579.880982 10000000.000000 10000000.000000
20070409     3882.513953        0.000388  7429882.095624 10000000.000000 10000000.000000
20070410   -40331.254776       -0.004033  6798193.548618 10000000.000000 10000000.000000
20070411    -1112.347987       -0.000111  6220771.113314 10000000.000000 10000000.000000
20070412   -79819.812953       -0.007982  5888103.831648 10000000.000000 10000000.000000
20070413    40646.947874        0.004065  5984618.359512 10000000.000000 10000000.000000
20070416    20421.005342        0.002042  6522320.668497 10000000.000000 10000000.000000
20070417   127677.411246        0.012768  6720041.776374 10000000.000000 10000000.000000
20070418   144977.178447        0.014498  6118326.733064 10000000.000000 10000000.000000
20070419   -26950.994812       -0.002695  7115531.507506 10000000.000000 10000000.000000
20070420   -43599.463029       -0.004360  8135981.436051 10000000.000000 10000000.000000
20070423    47243.041030        0.004724  6623939.643150 10000000.000000 10000000.000000
20070424   109808.721515        0.010981  6564984.593234 10000000.000000 10000000.000000
20070425    39768.064656        0.003977  6646109.948672 10000000.000000 10000000.000000
20070426    20529.019042        0.002053  7363581.213936 10000000.000000 10000000.000000
