20080102    -6505.501335       -0.000651 20000000.000000 10000000.000000 10000000.000000
20080103    51443.333112        0.005144  4342625.667152 10000000.000000 10000000.000000
20080104     1876.558175        0.000188  2366003.404480 10000000.000000 10000000.000000
20080107    -9842.964737       -0.000984  2236035.097382 10000000.000000 10000000.000000
20080108     -192.884069       -0.000019  2182017.001242 10000000.000000 10000000.000000
20080109      756.034659        0.000076  2353076.990379 10000000.000000 10000000.000000
20080110    14012.531210        0.001401  2342977.186527 10000000.000000 10000000.000000
20080111    14627.629554        0.001463  1811431.710332 10000000.000000 10000000.000000
20080114   -19759.030513       -0.001976  1805372.248292 10000000.000000 10000000.000000
20080115    20237.233287        0.002024  1916583.606714 10000000.000000 10000000.000000
20080116   -35377.119022       -0.003538  1658481.305561 10000000.000000 10000000.000000
20080117    33953.051830        0.003395  1829090.562853 10000000.000000 10000000.000000
20080118    41032.112192        0.004103  1500352.050713 10000000.000000 10000000.000000
20080121   -40701.614561       -0.004070  2195460.905160 10000000.000000 10000000.000000
20080122   -16576.091864       -0.001658  2054843.158249 10000000.000000 10000000.000000
20080123   -72332.457755       -0.007233  1661023.387731 10000000.000000 10000000.000000
20080124   -71368.827537       -0.007137  1830035.776886 10000000.000000 10000000.000000
20080125    13015.550644        0.001302  1709999.916000 10000000.000000 10000000.000000
20080128   -59179.236090       -0.005918  2142174.281120 10000000.000000 10000000.000000
20080129   -40102.260563       -0.004010  2014207.728111 10000000.000000 10000000.000000
20080130    89482.343084        0.008948  1866338.550958 10000000.000000 10000000.000000
20080131    96089.100495        0.009609  1770948.957353 10000000.000000 10000000.000000
20080201      857.448202        0.000086  1833115.511974 10000000.000000 10000000.000000
20080204    13772.242993        0.001377  1687352.142478 10000000.000000 10000000.000000
20080205   -17049.176626       -0.001705  2146814.693010 10000000.000000 10000000.000000
20080213   -33993.369649       -0.003399  1443562.027824 10000000.000000 10000000.000000
20080214   -15198.086698       -0.001520  1432394.473326 10000000.000000 10000000.000000
20080215   -15514.497240       -0.001551  1721323.741729 10000000.000000 10000000.000000
20080218   -16941.030217       -0.001694  1451666.100810 10000000.000000 10000000.000000
20080219    13455.412271        0.001346  2029716.402068 10000000.000000 10000000.000000
20080220   -22639.209798       -0.002264  1509727.142813 10000000.000000 10000000.000000
20080221   -40976.746342       -0.004098  1546250.440989 10000000.000000 10000000.000000
20080222    35390.860838        0.003539  1209870.235822 10000000.000000 10000000.000000
20080225   -42790.385423       -0.004279  1931253.683060 10000000.000000 10000000.000000
20080226    39318.081657        0.003932  2082598.157050 10000000.000000 10000000.000000
20080227    -8889.689521       -0.000889  1425192.490006 10000000.000000 10000000.000000
20080228   -13646.404145       -0.001365  1557422.881654 10000000.000000 10000000.000000
20080229     2339.804692        0.000234  1555036.788860 10000000.000000 10000000.000000
20080303   -44647.027238       -0.004465  1766470.098778 10000000.000000 10000000.000000
20080304   -28657.079849       -0.002866  1686213.253331 10000000.000000 10000000.000000
20080305   -36483.166701       -0.003648  1429335.643179 10000000.000000 10000000.000000
20080306    56223.274620        0.005622  1425464.666003 10000000.000000 10000000.000000
20080307    37123.787442        0.003712  1495311.361407 10000000.000000 10000000.000000
20080310   -10732.289370       -0.001073  1421437.347119 10000000.000000 10000000.000000
20080311   -48410.241695       -0.004841  1383768.764929 10000000.000000 10000000.000000
20080312    13903.330170        0.001390  1432409.205923 10000000.000000 10000000.000000
20080313     6162.291041        0.000616  1487345.218886 10000000.000000 10000000.000000
20080314    29875.647783        0.002988  1384951.857062 10000000.000000 10000000.000000
20080317    41910.088887        0.004191  1318777.263452 10000000.000000 10000000.000000
20080318   -57860.700616       -0.005786  1887675.021156 10000000.000000 10000000.000000
20080319   -62796.632195       -0.006280  1655236.068549 10000000.000000 10000000.000000
20080320   -40359.941917       -0.004036  1595211.095322 10000000.000000 10000000.000000
20080321    29317.528143        0.002932  1834771.554850 10000000.000000 10000000.000000
20080324   -21591.608286       -0.002159  2001200.598971 10000000.000000 10000000.000000
20080325   -29978.584736       -0.002998  2167393.051695 10000000.000000 10000000.000000
20080326    42806.745455        0.004281  2135400.888744 10000000.000000 10000000.000000
20080327   -30900.940298       -0.003090  2072149.793971 10000000.000000 10000000.000000
20080328   -21755.607890       -0.002176  2072776.742526 10000000.000000 10000000.000000
20080331   -35585.289122       -0.003559  2652822.944215 10000000.000000 10000000.000000
20080401   -13848.154636       -0.001385  2509618.490742 10000000.000000 10000000.000000
20080402   -69105.806938       -0.006911  1953864.205873 10000000.000000 10000000.000000
20080403   -10819.364216       -0.001082  2361198.177506 10000000.000000 10000000.000000
20080407    28943.266916        0.002894  2064262.536663 10000000.000000 10000000.000000
20080408    35332.886082        0.003533  2410106.773499 10000000.000000 10000000.000000
20080409   -38813.926218       -0.003881  2472367.709123 10000000.000000 10000000.000000
20080410     2778.406604        0.000278  2136088.774969 10000000.000000 10000000.000000
20080411    39105.150854        0.003911  2432118.535381 10000000.000000 10000000.000000
20080414   -35697.615117       -0.003570  2213519.261108 10000000.000000 10000000.000000
20080415    37730.016341        0.003773  2141286.021066 10000000.000000 10000000.000000
20080416    44463.512990        0.004446  2469450.092336 10000000.000000 10000000.000000
20080417     -334.701068       -0.000033  2123428.884943 10000000.000000 10000000.000000
20080418   -30862.389967       -0.003086  2227315.789813 10000000.000000 10000000.000000
20080421    -3712.811179       -0.000371  2876222.324569 10000000.000000 10000000.000000
20080422    19843.259593        0.001984  2964208.965544 10000000.000000 10000000.000000
20080423     7429.661591        0.000743  2629244.913437 10000000.000000 10000000.000000
20080424    23152.930571        0.002315  2507201.091989 10000000.000000 10000000.000000
20080425    17180.196500        0.001718  2736293.825311 10000000.000000 10000000.000000
20080428     4981.823161        0.000498  3489535.212421 10000000.000000 10000000.000000
20080429   -17475.525775       -0.001748  3230228.808591 10000000.000000 10000000.000000
20080430    -7619.750916       -0.000762  3057343.336054 10000000.000000 10000000.000000
20080505    19139.853768        0.001914  2373741.540185 10000000.000000 10000000.000000
20080506     9065.331732        0.000907  2387626.343958 10000000.000000 10000000.000000
20080507     2874.176069        0.000287  2527380.959996 10000000.000000 10000000.000000
20080508     5566.900551        0.000557  2316588.223929 10000000.000000 10000000.000000
20080509    28896.653971        0.002890  3083784.366276 10000000.000000 10000000.000000
20080512    29585.708824        0.002959  2261409.292407 10000000.000000 10000000.000000
20080513    24617.100444        0.002462  2508893.881224 10000000.000000 10000000.000000
