20070104    78925.135494        0.007893 20000000.000000 10000000.000000 10000000.000000
20070105   160319.297598        0.016032 10120875.892690 10000000.000000 10000000.000000
20070108    98814.606373        0.009881  9308045.266561 10000000.000000 10000000.000000
20070109    57913.694257        0.005791  8038549.168872 10000000.000000 10000000.000000
20070110    41860.394576        0.004186  6380074.333859 10000000.000000 10000000.000000
20070111   165266.546440        0.016527  5325643.745434 10000000.000000 10000000.000000
20070112    -6402.127318       -0.000640  5775921.703868 10000000.000000 10000000.000000
20070115   -87229.082372       -0.008723  7065469.202507 10000000.000000 10000000.000000
20070116   -64045.675998       -0.006405  5691060.940292 10000000.000000 10000000.000000
20070117    50189.097061        0.005019  4220087.833085 10000000.000000 10000000.000000
20070118    86136.468323        0.008614  4726208.062251 10000000.000000 10000000.000000
20070119     4228.100153        0.000423  4416100.630037 10000000.000000 10000000.000000
20070122   100007.787646        0.010001  4293457.438352 10000000.000000 10000000.000000
20070123   219049.037840        0.021905  4223634.397445 10000000.000000 10000000.000000
20070124   116031.909335        0.011603  4629214.179354 10000000.000000 10000000.000000
20070125   -35568.477133       -0.003557  4613952.826822 10000000.000000 10000000.000000
20070126   -74060.653300       -0.007406  5705401.023789 10000000.000000 10000000.000000
20070129   139586.951280        0.013959  6322057.951168 10000000.000000 10000000.000000
20070130    47434.031604        0.004743  6828979.381535 10000000.000000 10000000.000000
20070131    79506.858384        0.007951  6547549.734348 10000000.000000 10000000.000000
20070201    24437.836654        0.002444  7002326.925861 10000000.000000 10000000.000000
20070202   101232.956038        0.010123  7329189.442568 10000000.000000 10000000.000000
20070205   127796.820124        0.012780  7378294.241385 10000000.000000 10000000.000000
20070206   152285.745281        0.015229  7144690.397760 10000000.000000 10000000.000000
20070207   -50340.018448       -0.005034  6724719.738922 10000000.000000 10000000.000000
20070208    13342.475240        0.001334  6149665.572918 10000000.000000 10000000.000000
20070209    17186.804015        0.001719  6524857.914604 10000000.000000 10000000.000000
20070212   118089.923075        0.011809  6527833.290753 10000000.000000 10000000.000000
20070213    68562.599070        0.006856  6948094.851561 10000000.000000 10000000.000000
20070214    27875.365318        0.002788  6253860.059500 10000000.000000 10000000.000000
20070215     4182.120260        0.000418  6040822.331111 10000000.000000 10000000.000000
20070216    -3151.018058       -0.000315  5885498.291355 10000000.000000 10000000.000000
20070226   265162.713906        0.026516  5759789.990765 10000000.000000 10000000.000000
20070227    22543.125545        0.002254  5658844.586414 10000000.000000 10000000.000000
20070228   133070.604539        0.013307  6687738.842634 10000000.000000 10000000.000000
20070301   136308.060632        0.013631  7174835.122759 10000000.000000 10000000.000000
20070302    51462.985157        0.005146  7264203.137041 10000000.000000 10000000.000000
20070305    -4741.636938       -0.000474  6722405.427911 10000000.000000 10000000.000000
20070306    91341.452217        0.009134  7510410.199301 10000000.000000 10000000.000000
20070307    34648.197934        0.003465  7700079.306802 10000000.000000 10000000.000000
20070308   -37191.343529       -0.003719  7623032.659688 10000000.000000 10000000.000000
20070309    -7299.025343       -0.000730  7014327.481155 10000000.000000 10000000.000000
20070312    76302.954176        0.007630  6640987.532074 10000000.000000 10000000.000000
20070313   150032.297207        0.015003  7291931.907270 10000000.000000 10000000.000000
20070314      315.534754        0.000032  7113295.995692 10000000.000000 10000000.000000
20070315    18490.329868        0.001849  6746210.682432 10000000.000000 10000000.000000
20070316   111303.543169        0.011130  6520964.906298 10000000.000000 10000000.000000
20070319   -53440.781953       -0.005344  7158751.778066 10000000.000000 10000000.000000
20070320   -61891.374954       -0.006189  6681420.985579 10000000.000000 10000000.000000
20070321    71714.054275        0.007171  5793371.847585 10000000.000000 10000000.000000
20070322    52319.626080        0.005232  5616317.549904 10000000.000000 10000000.000000
20070323    71042.561273        0.007104  6425140.838882 10000000.000000 10000000.000000
20070326   165984.177739        0.016598  6769164.008328 10000000.000000 10000000.000000
20070327    75566.984133        0.007557  7511608.479048 10000000.000000 10000000.000000
20070328    29318.944110        0.002932  7342764.036118 10000000.000000 10000000.000000
20070329    95585.375416        0.009559  7191245.354993 10000000.000000 10000000.000000
20070330   -14193.220367       -0.001419  7283143.655894 10000000.000000 10000000.000000
20070402   -11447.602604       -0.001145  7275208.777411 10000000.000000 10000000.000000
20070403     6133.235093        0.000613  6640886.262245 10000000.000000 10000000.000000
20070404    33378.748367        0.003338  6204260.898812 10000000.000000 10000000.000000
20070405    18863.893346        0.001886  6198082.356904 10000000.000000 10000000.000000
20070406   -10303.685571       -0.001030  6618897.443991 10000000.000000 10000000.000000
20070409     4593.879260        0.000459  7057072.677211 10000000.000000 10000000.000000
20070410   -39034.761059       -0.003903  6379411.431330 10000000.000000 10000000.000000
20070411    -4034.174812       -0.000403  5800503.464485 10000000.000000 10000000.000000
20070412   -87326.882057       -0.008733  5464617.870902 10000000.000000 10000000.000000
20070413    40453.881790        0.004045  5555118.290676 10000000.000000 10000000.000000
20070416    16935.495017        0.001694  6106315.279371 10000000.000000 10000000.000000
20070417   113302.999336        0.011330  6221116.605416 10000000.000000 10000000.000000
20070418   134621.601089        0.013462  5541287.718858 10000000.000000 10000000.000000
20070419   -25328.434726       -0.002533  6541290.558778 10000000.000000 10000000.000000
20070420   -41445.282561       -0.004145  7436453.579966 10000000.000000 10000000.000000
20070423    42584.653973        0.004258  6077882.769581 10000000.000000 10000000.000000
20070424    94104.157450        0.009410  6114453.069323 10000000.000000 10000000.000000
20070425    38326.861847        0.003833  5975673.429751 10000000.000000 10000000.000000
20070426    13030.056985        0.001303  6617910.522379 10000000.000000 10000000.000000
