20090105     1275.463144        0.000128 20000000.000000 10000000.000000 10000000.000000
20090106    10809.219811        0.001081  2842972.738501 10000000.000000 10000000.000000
20090107    -5814.649015       -0.000581  2627446.677312 10000000.000000 10000000.000000
20090108    69962.364508        0.006996  3687647.619329 10000000.000000 10000000.000000
20090109    32427.877418        0.003243  2984113.665074 10000000.000000 10000000.000000
20090112    -3151.866206       -0.000315  3093796.823960 10000000.000000 10000000.000000
20090113    46045.905346        0.004605  3224646.287636 10000000.000000 10000000.000000
20090114   -10322.995545       -0.001032  2589140.112509 10000000.000000 10000000.000000
20090115   -24952.656498       -0.002495  2552663.717451 10000000.000000 10000000.000000
20090116   -11181.377173       -0.001118  3269060.346487 10000000.000000 10000000.000000
20090119    27038.186434        0.002704  3017912.597469 10000000.000000 10000000.000000
20090120    25696.610117        0.002570  2847721.966536 10000000.000000 10000000.000000
20090121     4290.056004        0.000429  2673903.502428 10000000.000000 10000000.000000
20090122      419.235471        0.000042  3120967.932052 10000000.000000 10000000.000000
20090123    52662.474191        0.005266  2949462.848365 10000000.000000 10000000.000000
20090202   -47085.038354       -0.004709  2619991.022606 10000000.000000 10000000.000000
20090203   -36623.588780       -0.003662  2351599.427995 10000000.000000 10000000.000000
20090204   -46407.152429       -0.004641  2673417.035056 10000000.000000 10000000.000000
20090205     5170.601954        0.000517  2561547.246221 10000000.000000 10000000.000000
20090206   -39188.694360       -0.003919  2923783.627976 10000000.000000 10000000.000000
20090209   -32190.642523       -0.003219  2285504.201860 10000000.000000 10000000.000000
20090210   -33601.103333       -0.003360  2258193.895461 10000000.000000 10000000.000000
20090211    -3931.789790       -0.000393  2756620.154973 10000000.000000 10000000.000000
20090212    14880.487224        0.001488  2816219.810967 10000000.000000 10000000.000000
20090213   -38608.733002       -0.003861  2723922.641647 10000000.000000 10000000.000000
20090216   -26251.580240       -0.002625  2372169.084782 10000000.000000 10000000.000000
20090217     2166.921702        0.000217  2364525.593549 10000000.000000 10000000.000000
20090218    70068.505135        0.007007  3020986.283372 10000000.000000 10000000.000000
20090219    71596.186192        0.007160  2707668.651374 10000000.000000 10000000.000000
20090220    16004.743767        0.001600  2297000.419778 10000000.000000 10000000.000000
20090223   -14042.080267       -0.001404  2440989.726482 10000000.000000 10000000.000000
20090224     -539.852966       -0.000054  2359357.272313 10000000.000000 10000000.000000
20090225   120283.041177        0.012028  2651572.545429 10000000.000000 10000000.000000
20090226    58266.570209        0.005827  2427832.792660 10000000.000000 10000000.000000
20090227    43761.670970        0.004376  2605100.558511 10000000.000000 10000000.000000
20090302    19206.670473        0.001921  2294966.746869 10000000.000000 10000000.000000
20090303    74147.255080        0.007415  2754149.209567 10000000.000000 10000000.000000
20090304   -27056.751769       -0.002706  2159390.830294 10000000.000000 10000000.000000
20090305     9080.461704        0.000908  2082446.327928 10000000.000000 10000000.000000
20090306     6895.600767        0.000690  2453277.517139 10000000.000000 10000000.000000
20090309    57790.680379        0.005779  2825141.805751 10000000.000000 10000000.000000
20090310    24457.617271        0.002446  2484873.767656 10000000.000000 10000000.000000
20090311    42232.553280        0.004223  2651077.291275 10000000.000000 10000000.000000
20090312    25060.208414        0.002506  2288304.211428 10000000.000000 10000000.000000
20090313    66928.576662        0.006693  2556503.687809 10000000.000000 10000000.000000
20090316    41459.135316        0.004146  2797330.277754 10000000.000000 10000000.000000
20090317     1113.543044        0.000111  2936616.184851 10000000.000000 10000000.000000
20090318     5961.523023        0.000596  2768430.625557 10000000.000000 10000000.000000
20090319   -13954.755258       -0.001395  2950803.752444 10000000.000000 10000000.000000
20090320    47997.417674        0.004800  2467767.466536 10000000.000000 10000000.000000
20090323   -17751.814529       -0.001775  3282734.375051 10000000.000000 10000000.000000
20090324   -42231.928298       -0.004223  3288057.793960 10000000.000000 10000000.000000
20090325    36215.733140        0.003622  3038316.242746 10000000.000000 10000000.000000
20090326    -1451.857118       -0.000145  3349217.427464 10000000.000000 10000000.000000
20090327     8589.194369        0.000859  3045961.266295 10000000.000000 10000000.000000
20090330    68482.351777        0.006848  3898968.159918 10000000.000000 10000000.000000
20090331   -24772.259350       -0.002477  4479500.149163 10000000.000000 10000000.000000
20090401     9765.551262        0.000977  4116646.979683 10000000.000000 10000000.000000
20090402     2819.098619        0.000282  3035315.193547 10000000.000000 10000000.000000
20090403    94635.805731        0.009464  3163383.346550 10000000.000000 10000000.000000
20090407    25832.689145        0.002583  3717828.678951 10000000.000000 10000000.000000
20090408    45569.484157        0.004557  3458422.908128 10000000.000000 10000000.000000
20090409   -12108.749754       -0.001211  3308021.832514 10000000.000000 10000000.000000
20090410   -59472.745893       -0.005947  2862006.130089 10000000.000000 10000000.000000
20090413     6490.961569        0.000649  4260896.553662 10000000.000000 10000000.000000
20090414    50388.656650        0.005039  3327597.911425 10000000.000000 10000000.000000
20090415    12854.008360        0.001285  2764493.470962 10000000.000000 10000000.000000
20090416    26843.891764        0.002684  3867713.191584 10000000.000000 10000000.000000
20090417   -23285.197842       -0.002329  3765032.259157 10000000.000000 10000000.000000
20090420     1930.051024        0.000193  4408045.014490 10000000.000000 10000000.000000
20090421   -27682.307760       -0.002768  5863509.364897 10000000.000000 10000000.000000
20090422    51883.807569        0.005188  5723301.108671 10000000.000000 10000000.000000
20090423   -33639.499390       -0.003364  5662521.687286 10000000.000000 10000000.000000
20090424    74606.248513        0.007461  5281558.191851 10000000.000000 10000000.000000
20090427    83580.778579        0.008358  6636613.315120 10000000.000000 10000000.000000
20090428    35411.164105        0.003541  9262685.456705 10000000.000000 10000000.000000
20090429   -52421.599498       -0.005242  8025713.801125 10000000.000000 10000000.000000
20090430     1860.344031        0.000186  6848107.609761 10000000.000000 10000000.000000
20090504   -17173.692503       -0.001717  6981400.952819 10000000.000000 10000000.000000
20090505    23220.462978        0.002322  2774911.311553 10000000.000000 10000000.000000
20090506     2838.998743        0.000284  3017414.907238 10000000.000000 10000000.000000
20090507     3189.157944        0.000319  3642904.413336 10000000.000000 10000000.000000
20090508    36060.796853        0.003606  3090500.712154 10000000.000000 10000000.000000
20090511    49250.916464        0.004925  4066180.153518 10000000.000000 10000000.000000
20090512   -22656.431431       -0.002266  3350551.350769 10000000.000000 10000000.000000
20090513    44919.341474        0.004492  3441094.463945 10000000.000000 10000000.000000
20090514    23468.270833        0.002347  3101777.758428 10000000.000000 10000000.000000
20090515    11567.063001        0.001157  3162995.171295 10000000.000000 10000000.000000
20090518    80518.423463        0.008052  5094749.646899 10000000.000000 10000000.000000
20090519     4923.021761        0.000492  4488096.926659 10000000.000000 10000000.000000
20090520    43332.887286        0.004333  3916927.067828 10000000.000000 10000000.000000
20090521    40862.637376        0.004086  3513478.007667 10000000.000000 10000000.000000
20090522    -4777.732400       -0.000478  3592215.989944 10000000.000000 10000000.000000
20090525   -15853.840487       -0.001585  5136344.375467 10000000.000000 10000000.000000
20090526    67264.182120        0.006726  4448687.826689 10000000.000000 10000000.000000
20090527     9418.051181        0.000942  3679801.188969 10000000.000000 10000000.000000
20090601    18134.676907        0.001813  3525152.027103 10000000.000000 10000000.000000
20090602    15667.617669        0.001567  4140676.149083 10000000.000000 10000000.000000
20090603    26908.388167        0.002691  3794957.575882 10000000.000000 10000000.000000
20090604     5740.457469        0.000574  2889988.622914 10000000.000000 10000000.000000
20090605    12229.016425        0.001223  3344323.427592 10000000.000000 10000000.000000
20090608    36704.395306        0.003670  3140869.722863 10000000.000000 10000000.000000
20090609    18619.641998        0.001862  2886987.889584 10000000.000000 10000000.000000
20090610    27777.303948        0.002778  2788149.142918 10000000.000000 10000000.000000
20090611    25753.253074        0.002575  2970482.473873 10000000.000000 10000000.000000
20090612   -18047.747948       -0.001805  2956716.555246 10000000.000000 10000000.000000
20090615    -3224.911126       -0.000322  2822871.775334 10000000.000000 10000000.000000
20090616    20132.045770        0.002013  2438027.010355 10000000.000000 10000000.000000
20090617   -10492.679267       -0.001049  2487673.852081 10000000.000000 10000000.000000
20090618     6531.501131        0.000653  2893816.508606 10000000.000000 10000000.000000
20090619    69112.595047        0.006911  2810208.910020 10000000.000000 10000000.000000
20090622    34715.640057        0.003472  3076655.000739 10000000.000000 10000000.000000
20090623    20317.216598        0.002032  3073039.821095 10000000.000000 10000000.000000
20090624    -1153.640269       -0.000115  2835850.045950 10000000.000000 10000000.000000
20090625    42532.055416        0.004253  2652302.621021 10000000.000000 10000000.000000
20090626    39406.307391        0.003941  3458611.698943 10000000.000000 10000000.000000
20090629    22536.430549        0.002254  3463102.729226 10000000.000000 10000000.000000
20090630    30665.725551        0.003067  3815062.377686 10000000.000000 10000000.000000
20090701   -19271.625749       -0.001927  3039036.554520 10000000.000000 10000000.000000
20090702    31817.964322        0.003182  2648000.609061 10000000.000000 10000000.000000
20090703     4641.990980        0.000464  3260555.417580 10000000.000000 10000000.000000
20090706    16850.103196        0.001685  3575816.979520 10000000.000000 10000000.000000
20090707    18466.162810        0.001847  3954987.346276 10000000.000000 10000000.000000
20090708    11308.523897        0.001131  3177226.129933 10000000.000000 10000000.000000
20090709    55463.269017        0.005546  2543829.068082 10000000.000000 10000000.000000
20090710      -74.194232       -0.000007  2598849.374687 10000000.000000 10000000.000000
20090713    24711.050720        0.002471  2727751.169838 10000000.000000 10000000.000000
20090714     6664.065107        0.000666  2893940.370696 10000000.000000 10000000.000000
20090715    24235.824643        0.002424  2474555.194204 10000000.000000 10000000.000000
20090716     7369.518897        0.000737  2568184.184702 10000000.000000 10000000.000000
20090717     1222.893383        0.000122  2866196.402525 10000000.000000 10000000.000000
20090720   -13809.044120       -0.001381  3015715.628539 10000000.000000 10000000.000000
20090721    55079.831432        0.005508  2820761.414730 10000000.000000 10000000.000000
20090722   -44216.836951       -0.004422  2751462.658450 10000000.000000 10000000.000000
20090723   -14463.733683       -0.001446  2384040.942699 10000000.000000 10000000.000000
20090724   -18298.043632       -0.001830  2720734.724486 10000000.000000 10000000.000000
20090727    10421.924935        0.001042  2883284.463240 10000000.000000 10000000.000000
20090728     1639.953007        0.000164  2727210.822718 10000000.000000 10000000.000000
20090729    50367.862292        0.005037  2918010.357453 10000000.000000 10000000.000000
20090730   -54005.800584       -0.005401  2632746.360534 10000000.000000 10000000.000000
20090731    -7605.116018       -0.000761  2855329.641732 10000000.000000 10000000.000000
20090803   -20436.716309       -0.002044  2784651.020282 10000000.000000 10000000.000000
20090804   -19169.604210       -0.001917  2492119.401138 10000000.000000 10000000.000000
