20090504   318165.781274        0.031817  3212712.014249 10000000.000000       -0.000000
20090505   144514.052938        0.014451  1301335.848421 10000000.000000       -0.000000
20090506   157122.207743        0.015712  1444983.660486 10000000.000000       -0.000000
20090507   -65176.357494       -0.006518  1953520.355016 10000000.000000       -0.000000
20090508    57710.643611        0.005771  1559918.252159 10000000.000000       -0.000000
20090511  -329874.843016       -0.032987  2174385.530431 10000000.000000       -0.000000
20090512   226480.693319        0.022648  1881522.082695 10000000.000000       -0.000000
20090513   103938.774528        0.010394  1682075.383320 10000000.000000       -0.000000
20090514    25558.802799        0.002556  1500221.960995 10000000.000000       -0.000000
20090515    77411.010535        0.007741  1538528.721183 10000000.000000       -0.000000
20090518   126391.172950        0.012639  2369784.700673 10000000.000000       -0.000000
