20070110     7646.399863        0.000765 20000000.000000 10000000.000000 10000000.000000
20070111    95306.888558        0.009531  1905229.298203 10000000.000000 10000000.000000
20070112   -74696.687342       -0.007470  1594320.341702 10000000.000000 10000000.000000
20070115    -7605.140347       -0.000761  1945753.951599 10000000.000000 10000000.000000
20070116   -70319.862032       -0.007032  1593041.606870 10000000.000000 10000000.000000
20070117   -82617.090981       -0.008262  1463993.215992 10000000.000000 10000000.000000
20070118   -14928.717659       -0.001493  1294757.080431 10000000.000000 10000000.000000
20070119   -31552.661204       -0.003155  1604802.824056 10000000.000000 10000000.000000
20070122    63806.247173        0.006381  1806593.162385 10000000.000000 10000000.000000
20070123    78615.480171        0.007862  1786325.247595 10000000.000000 10000000.000000
20070124    55381.252125        0.005538  1148715.515781 10000000.000000 10000000.000000
20070125   -89849.147958       -0.008985  1369063.370329 10000000.000000 10000000.000000
20070126   -46747.722583       -0.004675  1837289.137385 10000000.000000 10000000.000000
20070129    68232.664608        0.006823  2069028.209684 10000000.000000 10000000.000000
20070130    16180.910996        0.001618  2144778.342248 10000000.000000 10000000.000000
20070131   -17724.258262       -0.001772  1376208.704279 10000000.000000 10000000.000000
20070201    21682.854682        0.002168  1181964.679647 10000000.000000 10000000.000000
20070202    43422.952622        0.004342  1617538.959173 10000000.000000 10000000.000000
20070205    72106.275944        0.007211  2180242.092200 10000000.000000 10000000.000000
20070206   150963.794790        0.015096  2172323.139535 10000000.000000 10000000.000000
20070207     7677.499018        0.000768  1400771.905231 10000000.000000 10000000.000000
20070208     9472.530079        0.000947  1294044.486739 10000000.000000 10000000.000000
20070209    25211.664268        0.002521  2210692.926841 10000000.000000 10000000.000000
20070212   -46660.884556       -0.004666  1842177.607831 10000000.000000 10000000.000000
20070213   -19364.436565       -0.001936  2770836.356630 10000000.000000 10000000.000000
20070214   -17075.242307       -0.001708  1234942.396755 10000000.000000 10000000.000000
20070215   -17971.150899       -0.001797  1411015.551042 10000000.000000 10000000.000000
20070216    73616.260386        0.007362  1647334.959081 10000000.000000 10000000.000000
20070226   195648.801485        0.019565  2859968.622323 10000000.000000 10000000.000000
20070227   -26732.976439       -0.002673  2060551.770834 10000000.000000 10000000.000000
20070228    83245.772842        0.008325  1956650.401000 10000000.000000 10000000.000000
20070301    -4121.861057       -0.000412  2267745.441545 10000000.000000 10000000.000000
20070302     2677.872387        0.000268  1539000.803097 10000000.000000 10000000.000000
20070305    -8156.261695       -0.000816  1801471.483933 10000000.000000 10000000.000000
20070306   -23196.410861       -0.002320  2391758.178847 10000000.000000 10000000.000000
20070307    -7432.195203       -0.000743  2721231.932387 10000000.000000 10000000.000000
20070308     6835.783693        0.000684  2253416.834191 10000000.000000 10000000.000000
20070309    52718.065110        0.005272  2017509.832194 10000000.000000 10000000.000000
20070312   101134.801275        0.010113  1924527.943437 10000000.000000 10000000.000000
20070313    11661.593569        0.001166  2733986.510322 10000000.000000 10000000.000000
20070314    -2338.193917       -0.000234  2979534.640422 10000000.000000 10000000.000000
20070315    -9562.376719       -0.000956  1766279.880523 10000000.000000 10000000.000000
20070316   -48096.274949       -0.004810  2075429.935406 10000000.000000 10000000.000000
20070319     8522.010531        0.000852  1871398.881842 10000000.000000 10000000.000000
20070320   114680.473236        0.011468  1614067.287430 10000000.000000 10000000.000000
20070321    20357.544650        0.002036  1995876.989899 10000000.000000 10000000.000000
20070322    34238.286260        0.003424  1306128.744635 10000000.000000 10000000.000000
20070323    65767.279006        0.006577  1830473.332956 10000000.000000 10000000.000000
20070326    34808.678026        0.003481  2213618.436803 10000000.000000 10000000.000000
20070327    48371.420788        0.004837  1913710.449780 10000000.000000 10000000.000000
20070328    24122.755781        0.002412  2345627.632414 10000000.000000 10000000.000000
20070329   -71223.864860       -0.007122  1840007.000932 10000000.000000 10000000.000000
20070330    28977.049662        0.002898  2567604.289590 10000000.000000 10000000.000000
20070402       83.260342        0.000008  1963545.327488 10000000.000000 10000000.000000
20070403      -67.868143       -0.000007  2460515.497230 10000000.000000 10000000.000000
20070404    33896.987680        0.003390  1588480.450413 10000000.000000 10000000.000000
20070405    19112.087099        0.001911  1202864.692965 10000000.000000 10000000.000000
20070406   -38250.330221       -0.003825  2116033.756397 10000000.000000 10000000.000000
20070409   -11997.111780       -0.001200  2401503.275353 10000000.000000 10000000.000000
20070410   -23278.101602       -0.002328  2765222.590254 10000000.000000 10000000.000000
20070411   109663.432936        0.010966  2207277.485516 10000000.000000 10000000.000000
20070412   -35469.683402       -0.003547  1541070.830439 10000000.000000 10000000.000000
20070413   -11656.238346       -0.001166  2186866.564144 10000000.000000 10000000.000000
20070416    -2035.508537       -0.000204  2299466.643365 10000000.000000 10000000.000000
20070417    82438.831225        0.008244  2910152.981729 10000000.000000 10000000.000000
20070418   -12272.247216       -0.001227  2547249.842067 10000000.000000 10000000.000000
20070419   -39832.319799       -0.003983  3131759.373755 10000000.000000 10000000.000000
20070420    15017.358901        0.001502  3255296.885316 10000000.000000 10000000.000000
20070423   105241.352362        0.010524  2981319.459302 10000000.000000 10000000.000000
20070424   -49186.674587       -0.004919  2537730.638176 10000000.000000 10000000.000000
20070425    -6880.900438       -0.000688  1912425.020152 10000000.000000 10000000.000000
20070426    51322.100913        0.005132  2846060.273553 10000000.000000 10000000.000000
20070427   -12250.638381       -0.001225  3863574.951080 10000000.000000 10000000.000000
20070430   -35988.508777       -0.003599  3283736.551070 10000000.000000 10000000.000000
20070508    15598.268629        0.001560  4228431.509759 10000000.000000 10000000.000000
