20070510   287847.838898        0.028785 18076015.354877 10000000.000000 10000000.000000
20070511    50532.112501        0.005053 18752268.178970 10000000.000000 10000000.000000
20070514   -87612.436304       -0.008761 18846967.789017 10000000.000000 10000000.000000
20070515    38573.547270        0.003857 16129012.779200 10000000.000000 10000000.000000
20070516   148527.658152        0.014853 18518555.721882 10000000.000000 10000000.000000
20070517     2202.282180        0.000220 17308528.777653 10000000.000000 10000000.000000
20070518   -87672.870925       -0.008767 17486370.114956 10000000.000000 10000000.000000
20070521   -80176.351981       -0.008018 18810725.295980 10000000.000000 10000000.000000
20070522   119404.619646        0.011940 15009133.357516 10000000.000000 10000000.000000
20070523    57357.287180        0.005736 17658776.488475 10000000.000000 10000000.000000
20070524  -104545.153662       -0.010455 16058427.932819 10000000.000000 10000000.000000
20070525   112761.560512        0.011276 19794218.826575 10000000.000000 10000000.000000
20070528   224660.803314        0.022466 17729632.510204 10000000.000000 10000000.000000
20070529    66784.114646        0.006678 18808713.076565 10000000.000000 10000000.000000
20070530   -99629.654858       -0.009963 19632047.397027 10000000.000000 10000000.000000
20070531  -618903.933030       -0.061890 24716384.267256 10000000.000000 10000000.000000
20070601   141782.667963        0.014178 16744550.622175 10000000.000000 10000000.000000
20070604    43311.966981        0.004331 12240763.198633 10000000.000000 10000000.000000
20070605    84676.604867        0.008468 17109360.707452 10000000.000000 10000000.000000
20070606    11126.263531        0.001113 20217870.915376 10000000.000000 10000000.000000
20070607   334472.452422        0.033447 15590487.426965 10000000.000000 10000000.000000
20070608    52796.663034        0.005280 19420465.166514 10000000.000000 10000000.000000
20070611  -191265.195235       -0.019127 15375811.007169 10000000.000000 10000000.000000
20070612  -188582.919932       -0.018858 13260345.485360 10000000.000000 10000000.000000
20070613   580935.743157        0.058094 13958978.355897 10000000.000000 10000000.000000
20070614   -67798.703599       -0.006780 15504361.395360 10000000.000000 10000000.000000
20070615  -193946.658772       -0.019395 20944626.235194 10000000.000000 10000000.000000
20070618    63399.207080        0.006340 16755081.571572 10000000.000000 10000000.000000
20070619    60714.580959        0.006071 16590354.944284 10000000.000000 10000000.000000
20070620    99010.203380        0.009901 18358009.848589 10000000.000000 10000000.000000
20070621    31202.091818        0.003120 21576886.825110 10000000.000000 10000000.000000
20070622   107415.890466        0.010742 15681852.288565 10000000.000000 10000000.000000
20070625    84303.371790        0.008430 17913278.967565 10000000.000000 10000000.000000
20070626   293816.309776        0.029382 15080693.457021 10000000.000000 10000000.000000
20070627   192324.710403        0.019232 18760272.028990 10000000.000000 10000000.000000
20070628  -162172.834272       -0.016217 17366179.521781 10000000.000000 10000000.000000
20070629  -342765.489791       -0.034277 21433216.972356 10000000.000000 10000000.000000
20070702    61611.142312        0.006161 14718854.873756 10000000.000000 10000000.000000
20070703   177164.538164        0.017716 14194941.286127 10000000.000000 10000000.000000
20070704   119373.341191        0.011937 16902950.353386 10000000.000000 10000000.000000
20070705  -154738.475061       -0.015474 16776705.866457 10000000.000000 10000000.000000
20070706    -5892.993832       -0.000589 19812916.594201 10000000.000000 10000000.000000
20070709    -7197.189644       -0.000720 16095496.816194 10000000.000000 10000000.000000
20070710  -153833.989725       -0.015383 16712216.066331 10000000.000000 10000000.000000
20070711    70488.205331        0.007049 18720604.642184 10000000.000000 10000000.000000
20070712   138932.124816        0.013893 14229178.680484 10000000.000000 10000000.000000
20070713    13871.257358        0.001387 17598250.372947 10000000.000000 10000000.000000
20070716   -49578.770831       -0.004958 16288216.880372 10000000.000000 10000000.000000
20070717    45340.789299        0.004534 18698898.482447 10000000.000000 10000000.000000
20070718    45575.207681        0.004558 13011794.713077 10000000.000000 10000000.000000
20070719    33527.091805        0.003353 14847292.545085 10000000.000000 10000000.000000
20070720    -2727.484962       -0.000273 15982400.593479 10000000.000000 10000000.000000
20070723   245442.344668        0.024544 19842581.635858 10000000.000000 10000000.000000
20070724    56355.636698        0.005636 16894841.992163 10000000.000000 10000000.000000
20070725   140731.247759        0.014073 13277908.151611 10000000.000000 10000000.000000
20070726    78549.470903        0.007855 13670279.829983 10000000.000000 10000000.000000
20070727    20834.622908        0.002083 14851564.994564 10000000.000000 10000000.000000
20070730    44631.069704        0.004463 18383206.611967 10000000.000000 10000000.000000
20070731   121245.410826        0.012125 17231965.744098 10000000.000000 10000000.000000
20070801   -26132.325590       -0.002613 19341957.609894 10000000.000000 10000000.000000
20070802   -99214.580942       -0.009921 25423464.525341 10000000.000000 10000000.000000
20070803   112061.791416        0.011206 13687054.142687 10000000.000000 10000000.000000
20070806   249882.902435        0.024988 16474987.461265 10000000.000000 10000000.000000
20070807    43827.765960        0.004383 18089350.677633 10000000.000000 10000000.000000
20070808    73539.911076        0.007354 18153747.652148 10000000.000000 10000000.000000
20070809    44681.596364        0.004468 19287205.173274 10000000.000000 10000000.000000
20070810  -147159.353724       -0.014716 13449828.150163 10000000.000000 10000000.000000
20070813   109586.312727        0.010959 17363653.326887 10000000.000000 10000000.000000
20070814   218198.969995        0.021820 16228377.189135 10000000.000000 10000000.000000
20070815    16821.552561        0.001682 15958906.377303 10000000.000000 10000000.000000
20070816    16956.473509        0.001696 16586465.497336 10000000.000000 10000000.000000
20070817    80977.890589        0.008098 18248552.056264 10000000.000000 10000000.000000
20070820    92847.290910        0.009285 17153826.251774 10000000.000000 10000000.000000
20070821    66608.886263        0.006661 21561808.807872 10000000.000000 10000000.000000
20070822    -3088.764216       -0.000309 17117697.674184 10000000.000000 10000000.000000
20070823    59467.339852        0.005947 14731405.804554 10000000.000000 10000000.000000
20070824    19679.993834        0.001968 16656870.360074 10000000.000000 10000000.000000
20070827    -8934.869166       -0.000893 19154551.745585 10000000.000000 10000000.000000
20070828    -7463.681909       -0.000746 18898733.375591 10000000.000000 10000000.000000
20070829   107797.160890        0.010780 15436793.786191 10000000.000000 10000000.000000
20070830   110465.048672        0.011047 17667631.810703 10000000.000000 10000000.000000
20070831    29102.320316        0.002910 16453870.830433 10000000.000000 10000000.000000
20070903    19001.829673        0.001900 18308167.434427 10000000.000000 10000000.000000
20070904   150436.268372        0.015044 19453892.235858 10000000.000000 10000000.000000
20070905    -5550.484362       -0.000555 19580972.523292 10000000.000000 10000000.000000
20070906    45859.487602        0.004586 18353175.702819 10000000.000000 10000000.000000
20070907    54500.202249        0.005450 15761882.933335 10000000.000000 10000000.000000
20070910   -33356.110617       -0.003336 19159648.554864 10000000.000000 10000000.000000
20070911    87915.424377        0.008792 13526646.104920 10000000.000000 10000000.000000
20070912    38823.030200        0.003882 18210719.276800 10000000.000000 10000000.000000
20070913   150193.094631        0.015019 15798344.497687 10000000.000000 10000000.000000
20070914  -105294.647838       -0.010529 16658595.002454 10000000.000000 10000000.000000
20070917   -29187.580522       -0.002919 16085380.102335 10000000.000000 10000000.000000
20070918   161113.119866        0.016111 16113178.036753 10000000.000000 10000000.000000
20070919    35073.212688        0.003507 20349113.275782 10000000.000000 10000000.000000
20070920   -51980.914305       -0.005198 19337344.325659 10000000.000000 10000000.000000
20070921  -109638.422392       -0.010964 14933346.752158 10000000.000000 10000000.000000
20070924    91998.627190        0.009200 15399082.958224 10000000.000000 10000000.000000
20070925   305493.473061        0.030549 16644563.030530 10000000.000000 10000000.000000
20070926   180383.463270        0.018038 19685627.886605 10000000.000000 10000000.000000
20070927   104157.252416        0.010416 19945177.148241 10000000.000000 10000000.000000
20070928    89956.651522        0.008996 16413161.590674 10000000.000000 10000000.000000
20071008    17467.077869        0.001747 17938707.335915 10000000.000000 10000000.000000
20071009    79550.490495        0.007955 19296570.317346 10000000.000000 10000000.000000
20071010    25132.965392        0.002513 16640656.262974 10000000.000000 10000000.000000
20071011   -91629.785151       -0.009163 17313357.099408 10000000.000000 10000000.000000
20071012   -25028.765865       -0.002503 16472493.656418 10000000.000000 10000000.000000
20071015   -11511.799478       -0.001151 17334699.140005 10000000.000000 10000000.000000
20071016   214996.943086        0.021500 14091190.574438 10000000.000000 10000000.000000
20071017    13458.898048        0.001346 14933535.146519 10000000.000000 10000000.000000
20071018   105179.441619        0.010518 18815850.238575 10000000.000000 10000000.000000
20071019   123339.922613        0.012334 20040602.615036 10000000.000000 10000000.000000
20071022   -98320.696231       -0.009832 14498372.138852 10000000.000000 10000000.000000
20071023   161601.020203        0.016160 15256967.279909 10000000.000000 10000000.000000
20071024   123090.029303        0.012309 16045920.861761 10000000.000000 10000000.000000
20071025  -100560.001076       -0.010056 15106240.901215 10000000.000000 10000000.000000
20071026    -3609.434667       -0.000361 17730224.262120 10000000.000000 10000000.000000
20071029   141184.697294        0.014118 14195778.229990 10000000.000000 10000000.000000
20071030   183012.148565        0.018301 16001611.849330 10000000.000000 10000000.000000
20071031   260505.937083        0.026051 15309931.797605 10000000.000000 10000000.000000
20071101  -159834.871953       -0.015983 22554477.824211 10000000.000000 10000000.000000
20071102    52459.617646        0.005246 22106420.459735 10000000.000000 10000000.000000
20071105   148213.608688        0.014821 17654327.102111 10000000.000000 10000000.000000
20071106    64806.183832        0.006481 13856025.579991 10000000.000000 10000000.000000
20071107   111850.627158        0.011185 13947404.171613 10000000.000000 10000000.000000
20071108  -121020.985809       -0.012102 17113710.162942 10000000.000000 10000000.000000
20071109     1015.367215        0.000102 18249096.444111 10000000.000000 10000000.000000
20071112  -115907.505122       -0.011591 14261135.084413 10000000.000000 10000000.000000
20071113     6012.590606        0.000601 13521777.953846 10000000.000000 10000000.000000
20071114   323854.783978        0.032385 11388616.845863 10000000.000000 10000000.000000
20071115    76881.090250        0.007688 24137496.014962 10000000.000000 10000000.000000
20071116    -5180.120873       -0.000518 18067266.183939 10000000.000000 10000000.000000
20071119    92788.111766        0.009279 17444689.156156 10000000.000000 10000000.000000
20071120   168658.525693        0.016866 16941728.090083 10000000.000000 10000000.000000
20071121   -48794.862110       -0.004879 17415202.730360 10000000.000000 10000000.000000
20071122   -59074.885128       -0.005907 17282803.348042 10000000.000000 10000000.000000
20071123    16892.574624        0.001689 22101925.367285 10000000.000000 10000000.000000
20071126   -38727.052811       -0.003873 14235771.604963 10000000.000000 10000000.000000
20071127   -71306.593123       -0.007131 13103630.725639 10000000.000000 10000000.000000
20071128   -20994.216261       -0.002099 14742648.846802 10000000.000000 10000000.000000
20071129   135082.287284        0.013508 13872593.035925 10000000.000000 10000000.000000
20071130   -60510.332315       -0.006051 17882781.274728 10000000.000000 10000000.000000
20071203    90139.870853        0.009014 17306178.982598 10000000.000000 10000000.000000
20071204   179794.505697        0.017979 16010292.428644 10000000.000000 10000000.000000
20071205   144829.232801        0.014483 16400846.946834 10000000.000000 10000000.000000
20071206   117354.805676        0.011735 19938354.158572 10000000.000000 10000000.000000
20071207    26614.314133        0.002661 19002017.545448 10000000.000000 10000000.000000
20071210   -51177.792707       -0.005118 15839224.607823 10000000.000000 10000000.000000
20071211    64824.630854        0.006482 14350951.524944 10000000.000000 10000000.000000
20071212   -68691.874822       -0.006869 13686514.274935 10000000.000000 10000000.000000
20071213    92006.588736        0.009201 15396939.414430 10000000.000000 10000000.000000
20071214   -30451.564590       -0.003045 21965843.831844 10000000.000000 10000000.000000
20071217  -268047.660377       -0.026805 13781637.619129 10000000.000000 10000000.000000
20071218   141309.437059        0.014131 13431698.001593 10000000.000000 10000000.000000
20071219   118329.457974        0.011833 15441588.892404 10000000.000000 10000000.000000
20071220   132847.396207        0.013285 19723213.979366 10000000.000000 10000000.000000
20071221    18642.317157        0.001864 20387812.339637 10000000.000000 10000000.000000
20071224     7387.123711        0.000739 15335832.346631 10000000.000000 10000000.000000
20071225    35209.727770        0.003521 15659759.903056 10000000.000000 10000000.000000
20071226    45536.266990        0.004554 16573250.019865 10000000.000000 10000000.000000
20071227   120837.149306        0.012084 14898909.663633 10000000.000000 10000000.000000
20071228   -34606.590742       -0.003461 17683401.352006 10000000.000000 10000000.000000
20080102    76809.037432        0.007681 19591885.588544 10000000.000000 10000000.000000
20080103   316430.362534        0.031643 19139115.472749 10000000.000000 10000000.000000
20080104    59918.415529        0.005992 17101280.015663 10000000.000000 10000000.000000
20080107    33219.969686        0.003322 17634548.787648 10000000.000000 10000000.000000
20080108   106557.047979        0.010656 15070528.765442 10000000.000000 10000000.000000
20080109   -81978.541072       -0.008198 20071716.484592 10000000.000000 10000000.000000
20080110    20813.995986        0.002081 13730476.617373 10000000.000000 10000000.000000
20080111    45961.746753        0.004596 16860647.552356 10000000.000000 10000000.000000
20080114   149426.531608        0.014943 16823362.313226 10000000.000000 10000000.000000
20080115   141927.662235        0.014193 17405652.286681 10000000.000000 10000000.000000
20080116    86688.025385        0.008669 19101432.443336 10000000.000000 10000000.000000
20080117    -9096.487031       -0.000910 19565411.431239 10000000.000000 10000000.000000
20080118   133837.508640        0.013384 16103957.355547 10000000.000000 10000000.000000
20080121   -91455.083432       -0.009146 14491692.539021 10000000.000000 10000000.000000
20080122    48104.753770        0.004810 16934815.909257 10000000.000000 10000000.000000
20080123    -5555.229795       -0.000556 14984989.849007 10000000.000000 10000000.000000
20080124  -107273.340915       -0.010727 16874032.785810 10000000.000000 10000000.000000
20080125   233633.885941        0.023363 13631394.965013 10000000.000000 10000000.000000
20080128  -286252.703120       -0.028625 19016183.130951 10000000.000000 10000000.000000
20080129   -46128.247068       -0.004613 21714254.389470 10000000.000000 10000000.000000
20080130   168708.729852        0.016871 11559592.042648 10000000.000000 10000000.000000
20080131   152904.633200        0.015290 16546919.634528 10000000.000000 10000000.000000
20080201    56638.991010        0.005664 17904084.644256 10000000.000000 10000000.000000
20080204    82870.725312        0.008287 13344886.036286 10000000.000000 10000000.000000
20080205   173654.648731        0.017365 25025054.192963 10000000.000000 10000000.000000
20080213   202528.033534        0.020253 17077106.171610 10000000.000000 10000000.000000
20080214    89599.718902        0.008960 19825536.002566 10000000.000000 10000000.000000
20080215  -114678.841593       -0.011468 14221335.669241 10000000.000000 10000000.000000
20080218   -30766.563587       -0.003077 18282338.748345 10000000.000000 10000000.000000
20080219   225588.244130        0.022559 17844979.368485 10000000.000000 10000000.000000
20080220   -21447.916109       -0.002145 19813093.616729 10000000.000000 10000000.000000
20080221   -29638.812732       -0.002964 20738584.427468 10000000.000000 10000000.000000
20080222   -38828.555324       -0.003883 14789981.214373 10000000.000000 10000000.000000
20080225   -14935.161447       -0.001494 18358524.228876 10000000.000000 10000000.000000
20080226   164078.747537        0.016408 16581993.038671 10000000.000000 10000000.000000
20080227    65016.183494        0.006502 15096742.724737 10000000.000000 10000000.000000
20080228    70416.823194        0.007042 16379050.452289 10000000.000000 10000000.000000
20080229     6941.176751        0.000694 18256165.163133 10000000.000000 10000000.000000
20080303     2106.580736        0.000211 18863584.223276 10000000.000000 10000000.000000
20080304   164405.827017        0.016441 17727845.407254 10000000.000000 10000000.000000
20080305   -20139.336183       -0.002014 21718947.457176 10000000.000000 10000000.000000
20080306   230288.651822        0.023029 16133744.558457 10000000.000000 10000000.000000
20080307   115943.608071        0.011594 16272022.069456 10000000.000000 10000000.000000
20080310    60255.225154        0.006026 18612938.301014 10000000.000000 10000000.000000
20080311    20322.136704        0.002032 18979892.673079 10000000.000000 10000000.000000
20080312   -56011.722416       -0.005601 15059514.806694 10000000.000000 10000000.000000
20080313    41868.280045        0.004187 12782649.560868 10000000.000000 10000000.000000
20080314    82959.691541        0.008296 15213535.449980 10000000.000000 10000000.000000
20080317   136967.130610        0.013697 12491206.747924 10000000.000000 10000000.000000
20080318    84939.054657        0.008494 16074117.652498 10000000.000000 10000000.000000
20080319   -19994.684118       -0.001999 10230824.614735 10000000.000000 10000000.000000
20080320   -11811.966671       -0.001181 13634583.079561 10000000.000000 10000000.000000
20080321   136282.498850        0.013628 18811173.653654 10000000.000000 10000000.000000
20080324   -84124.232076       -0.008412 17916796.974528 10000000.000000 10000000.000000
20080325  -106155.016543       -0.010616 20662737.472421 10000000.000000 10000000.000000
20080326   137651.828037        0.013765 13440090.757262 10000000.000000 10000000.000000
20080327   -11156.105839       -0.001116 15910146.453564 10000000.000000 10000000.000000
20080328    55066.455793        0.005507 18859374.613599 10000000.000000 10000000.000000
20080331  -222553.851648       -0.022255 17825232.839333 10000000.000000 10000000.000000
20080401   -72138.078762       -0.007214 16235784.026917 10000000.000000 10000000.000000
20080402  -178732.705713       -0.017873 16284559.795053 10000000.000000 10000000.000000
20080403   141176.265722        0.014118  9853549.785845 10000000.000000 10000000.000000
20080407   204119.307638        0.020412 11659354.403553 10000000.000000 10000000.000000
20080408   229749.604119        0.022975 24721041.509437 10000000.000000 10000000.000000
20080409  -112450.093010       -0.011245 17972427.818926 10000000.000000 10000000.000000
20080410   -76558.003031       -0.007656 24849966.489643 10000000.000000 10000000.000000
20080411   188759.165496        0.018876 14090724.617315 10000000.000000 10000000.000000
20080414  -102452.583092       -0.010245 15568763.031279 10000000.000000 10000000.000000
20080415   -95396.124546       -0.009540 24397146.442812 10000000.000000 10000000.000000
20080416   -87649.137690       -0.008765 18652162.432942 10000000.000000 10000000.000000
20080417  -150754.616974       -0.015075 15188514.727564 10000000.000000 10000000.000000
20080418      767.400894        0.000077 15225444.570519 10000000.000000 10000000.000000
20080421  -206602.254985       -0.020660 14374387.790333 10000000.000000 10000000.000000
20080422    39043.653720        0.003904 12905575.808747 10000000.000000 10000000.000000
20080423   132282.173919        0.013228 15178356.623777 10000000.000000 10000000.000000
20080424    61545.735085        0.006155 18254224.401560 10000000.000000 10000000.000000
20080425   -44544.481211       -0.004454 19106769.149137 10000000.000000 10000000.000000
20080428    12560.472948        0.001256 13372257.210713 10000000.000000 10000000.000000
20080429    27745.215000        0.002775 18599182.494897 10000000.000000 10000000.000000
20080430   -74573.714873       -0.007457 13730004.011091 10000000.000000 10000000.000000
20080505   108267.099664        0.010827 15246989.155865 10000000.000000 10000000.000000
20080506    96148.730105        0.009615 16871426.188107 10000000.000000 10000000.000000
20080507    27221.124781        0.002722 17909533.688582 10000000.000000 10000000.000000
20080508   -89128.185201       -0.008913 25458563.512250 10000000.000000 10000000.000000
20080509    33761.666016        0.003376 14595741.089305 10000000.000000 10000000.000000
20080512    58632.813834        0.005863 16117870.389203 10000000.000000 10000000.000000
20080513   -36306.277058       -0.003631 15985717.046999 10000000.000000 10000000.000000
20080514   368199.422882        0.036820 18307770.434149 10000000.000000 10000000.000000
20080515   245816.206374        0.024582 17613726.985653 10000000.000000 10000000.000000
20080516     8957.725059        0.000896 23715172.069342 10000000.000000 10000000.000000
20080519   -10961.946614       -0.001096 18476853.403915 10000000.000000 10000000.000000
20080520      716.117635        0.000072 16630477.420178 10000000.000000 10000000.000000
20080521    -5140.803163       -0.000514 22676590.026414 10000000.000000 10000000.000000
20080522   -72381.933687       -0.007238 15306199.233274 10000000.000000 10000000.000000
20080523   157219.499065        0.015722 16063330.932717 10000000.000000 10000000.000000
20080526   172522.165360        0.017252 17452732.698302 10000000.000000 10000000.000000
20080527   181384.188388        0.018138 17290138.347876 10000000.000000 10000000.000000
20080528   176687.692615        0.017669 14549231.248839 10000000.000000 10000000.000000
20080529    25396.640957        0.002540 21105984.491852 10000000.000000 10000000.000000
20080530  -136002.305546       -0.013600 21483120.780262 10000000.000000 10000000.000000
20080602    15912.760316        0.001591 17632001.982580 10000000.000000 10000000.000000
20080603   132885.279319        0.013289 14748474.548857 10000000.000000 10000000.000000
20080604    10040.598255        0.001004 19088980.619246 10000000.000000 10000000.000000
20080605   -62491.854791       -0.006249 18078446.925889 10000000.000000 10000000.000000
20080606   138264.307183        0.013826 15891413.345134 10000000.000000 10000000.000000
20080610    78496.109132        0.007850 15336957.015682 10000000.000000 10000000.000000
20080611    -5805.981123       -0.000581 19885414.159374 10000000.000000 10000000.000000
20080612    39870.469035        0.003987 13578677.334558 10000000.000000 10000000.000000
20080613   -36460.875416       -0.003646 12006334.957818 10000000.000000 10000000.000000
20080616  -109213.587570       -0.010921 13960167.024352 10000000.000000 10000000.000000
20080617   -28187.444900       -0.002819 13448959.026993 10000000.000000 10000000.000000
20080618   268032.308604        0.026803 12099762.937444 10000000.000000 10000000.000000
20080619    44645.414201        0.004465 17808958.631344 10000000.000000 10000000.000000
20080620  -118675.547882       -0.011868 23305831.160990 10000000.000000 10000000.000000
20080623  -100172.862866       -0.010017 19170884.496517 10000000.000000 10000000.000000
20080624   -14334.026964       -0.001433 13312956.864489 10000000.000000 10000000.000000
20080625   190424.334693        0.019042 11647906.017850 10000000.000000 10000000.000000
20080626   187867.110859        0.018787 18556447.545079 10000000.000000 10000000.000000
20080627   -79923.819734       -0.007992 16314509.186359 10000000.000000 10000000.000000
20080630   -80855.412630       -0.008086 28901795.805192 10000000.000000 10000000.000000
20080701    23368.806862        0.002337 15474932.716275 10000000.000000 10000000.000000
20080702   -63985.878076       -0.006399 15033353.586120 10000000.000000 10000000.000000
20080703    27413.880274        0.002741 13718270.444829 10000000.000000 10000000.000000
20080704    27766.517612        0.002777 21013596.860264 10000000.000000 10000000.000000
20080707   131894.168354        0.013189 18136353.720157 10000000.000000 10000000.000000
20080708    98891.634092        0.009889 17123664.514873 10000000.000000 10000000.000000
20080709    82789.334035        0.008279 12604195.191413 10000000.000000 10000000.000000
20080710    19960.550797        0.001996 14317266.072962 10000000.000000 10000000.000000
20080711    59518.994365        0.005952 21448151.820741 10000000.000000 10000000.000000
20080714   121364.453668        0.012136 19015817.442083 10000000.000000 10000000.000000
20080715   162346.378850        0.016235 17002766.959515 10000000.000000 10000000.000000
20080716    96609.970844        0.009661 22962307.373520 10000000.000000 10000000.000000
20080717    32698.003892        0.003270 17326219.010643 10000000.000000 10000000.000000
20080718   241072.321175        0.024107 12452852.725874 10000000.000000 10000000.000000
20080721    93337.675478        0.009334 17689162.812197 10000000.000000 10000000.000000
20080722   119477.128641        0.011948 22648847.257753 10000000.000000 10000000.000000
20080723    72996.817781        0.007300 13873978.713472 10000000.000000 10000000.000000
20080724   -42481.286809       -0.004248 21537212.372249 10000000.000000 10000000.000000
20080725    23055.739616        0.002306 15300120.395547 10000000.000000 10000000.000000
20080728    -3318.967209       -0.000332 19673853.476619 10000000.000000 10000000.000000
20080729   152659.317517        0.015266 16768696.161235 10000000.000000 10000000.000000
20080730    34736.488867        0.003474 21244761.116488 10000000.000000 10000000.000000
20080731   144727.817526        0.014473 17424439.387658 10000000.000000 10000000.000000
20080801    87419.083900        0.008742 19409790.652237 10000000.000000 10000000.000000
