20090105      427.144191        0.000043 20000000.000000 10000000.000000 10000000.000000
20090106    24290.955294        0.002429   866069.131134 10000000.000000 10000000.000000
20090107     -241.173578       -0.000024   905070.185998 10000000.000000 10000000.000000
20090108    13863.833713        0.001386  1961277.040574 10000000.000000 10000000.000000
20090109    -8561.482991       -0.000856   713040.653163 10000000.000000 10000000.000000
20090112   -26380.682567       -0.002638  1195346.481035 10000000.000000 10000000.000000
20090113    17457.337479        0.001746   784371.044370 10000000.000000 10000000.000000
20090114    28297.116597        0.002830   407954.641981 10000000.000000 10000000.000000
20090115   -11080.095676       -0.001108   677441.791009 10000000.000000 10000000.000000
20090116    21249.229969        0.002125   880418.828744 10000000.000000 10000000.000000
20090119    21700.865788        0.002170   805177.712007 10000000.000000 10000000.000000
20090120    24001.423870        0.002400   659814.134094 10000000.000000 10000000.000000
20090121    30378.814168        0.003038   613059.275349 10000000.000000 10000000.000000
20090122     7545.371471        0.000755   830662.645601 10000000.000000 10000000.000000
20090123    15498.878329        0.001550   873949.564667 10000000.000000 10000000.000000
20090202   -21035.483906       -0.002104   620957.393233 10000000.000000 10000000.000000
20090203   -34681.630355       -0.003468   250158.524762 10000000.000000 10000000.000000
20090204   -29601.950133       -0.002960   638268.072658 10000000.000000 10000000.000000
20090205   -29363.190273       -0.002936   655162.475423 10000000.000000 10000000.000000
20090206   -21541.570977       -0.002154   785316.190778 10000000.000000 10000000.000000
20090209    -4861.075864       -0.000486   696156.789784 10000000.000000 10000000.000000
20090210   -10199.434352       -0.001020   550526.584091 10000000.000000 10000000.000000
20090211    -3801.962377       -0.000380   721635.422672 10000000.000000 10000000.000000
20090212   -16184.782020       -0.001618   800240.291551 10000000.000000 10000000.000000
20090213   -22590.724878       -0.002259   666105.320314 10000000.000000 10000000.000000
20090216   -47996.810087       -0.004800   797030.859244 10000000.000000 10000000.000000
20090217   -28051.635855       -0.002805   636745.779903 10000000.000000 10000000.000000
20090218    68760.839609        0.006876   542288.857253 10000000.000000 10000000.000000
20090219    20821.640991        0.002082  1051112.561979 10000000.000000 10000000.000000
20090220   -23538.641192       -0.002354   411568.385132 10000000.000000 10000000.000000
20090223   -21939.295726       -0.002194   747494.623388 10000000.000000 10000000.000000
20090224   -24737.607023       -0.002474   617183.321724 10000000.000000 10000000.000000
20090225   -23847.842677       -0.002385   435527.025092 10000000.000000 10000000.000000
20090226   -32440.351287       -0.003244   625411.449976 10000000.000000 10000000.000000
20090227    47801.814933        0.004780   829156.256429 10000000.000000 10000000.000000
20090302    14169.998571        0.001417   613521.989433 10000000.000000 10000000.000000
20090303    38518.824361        0.003852  1194914.186112 10000000.000000 10000000.000000
20090304   -16166.740231       -0.001617   481309.293527 10000000.000000 10000000.000000
20090305   -52172.344521       -0.005217   358365.353641 10000000.000000 10000000.000000
20090306   -27138.771696       -0.002714   786411.841387 10000000.000000 10000000.000000
20090309    11306.977727        0.001131  1081059.729963 10000000.000000 10000000.000000
20090310    10461.956842        0.001046   746758.579287 10000000.000000 10000000.000000
20090311   -35014.160111       -0.003501  1443689.328655 10000000.000000 10000000.000000
20090312     2180.782766        0.000218   532960.486507 10000000.000000 10000000.000000
20090313    13373.312863        0.001337   999158.959217 10000000.000000 10000000.000000
20090316    11908.441731        0.001191   969496.118378 10000000.000000 10000000.000000
20090317    -8444.032218       -0.000844   660528.317085 10000000.000000 10000000.000000
20090318     3696.029637        0.000370  1326431.357195 10000000.000000 10000000.000000
20090319    -2554.261479       -0.000255  1045406.025256 10000000.000000 10000000.000000
20090320    33114.181956        0.003311  1024755.995737 10000000.000000 10000000.000000
20090323   -23415.882190       -0.002342  1696102.740786 10000000.000000 10000000.000000
20090324   -37242.991202       -0.003724  1433905.097391 10000000.000000 10000000.000000
20090325   -18367.051400       -0.001837  1171593.910027 10000000.000000 10000000.000000
20090326    22700.787060        0.002270  1533151.756585 10000000.000000 10000000.000000
20090327    12116.622139        0.001212  1218655.199092 10000000.000000 10000000.000000
20090330   -33576.928253       -0.003358  1988769.906526 10000000.000000 10000000.000000
20090331    16673.281726        0.001667  2682069.769320 10000000.000000 10000000.000000
20090401   -25753.469283       -0.002575  2297536.620729 10000000.000000 10000000.000000
20090402   -22423.284425       -0.002242   917118.439847 10000000.000000 10000000.000000
20090403    -1585.408486       -0.000159   975462.203157 10000000.000000 10000000.000000
20090407   -23017.855430       -0.002302  1600387.204114 10000000.000000 10000000.000000
20090408    12688.884891        0.001269  1337086.063267 10000000.000000 10000000.000000
20090409   -18676.658579       -0.001868  1357223.009564 10000000.000000 10000000.000000
20090410   -28127.582087       -0.002813  1429471.961518 10000000.000000 10000000.000000
20090413    21661.918890        0.002166  2638720.230300 10000000.000000 10000000.000000
20090414    11380.831844        0.001138  1806177.930088 10000000.000000 10000000.000000
20090415   -14292.261366       -0.001429  1347158.311372 10000000.000000 10000000.000000
20090416   -48957.584897       -0.004896  2203134.896311 10000000.000000 10000000.000000
20090417   -43648.657293       -0.004365  1711691.405322 10000000.000000 10000000.000000
20090420   -57827.713545       -0.005783  2482193.386648 10000000.000000 10000000.000000
20090421   -50285.364897       -0.005029  4565049.091205 10000000.000000 10000000.000000
20090422     7418.261409        0.000742  4426410.043846 10000000.000000 10000000.000000
20090423    -2559.329008       -0.000256  4583214.786547 10000000.000000 10000000.000000
20090424   -12129.745850       -0.001213  5015247.087218 10000000.000000 10000000.000000
20090427    63009.578082        0.006301  5414600.677358 10000000.000000 10000000.000000
20090428    -7216.170129       -0.000722  9644537.827779 10000000.000000 10000000.000000
