20070104    42973.860760        0.004297 20000000.000000 10000000.000000 10000000.000000
20070105    96372.473786        0.009637 16230190.556670 10000000.000000 10000000.000000
20070108    89145.892907        0.008915 14792242.945637 10000000.000000 10000000.000000
20070109    75440.072419        0.007544 12128883.158766 10000000.000000 10000000.000000
20070110   -41417.614250       -0.004142 11411492.500564 10000000.000000 10000000.000000
20070111   103953.475710        0.010395  9167663.506419 10000000.000000 10000000.000000
20070112   142555.670950        0.014256 10068344.093512 10000000.000000 10000000.000000
20070115     9827.866393        0.000983 10771705.551799 10000000.000000 10000000.000000
20070116    58647.036403        0.005865 10310262.085266 10000000.000000 10000000.000000
20070117    26197.593828        0.002620  8678931.483224 10000000.000000 10000000.000000
20070118     5535.336975        0.000554  8216499.168172 10000000.000000 10000000.000000
20070119    75193.655033        0.007519  7622070.958725 10000000.000000 10000000.000000
20070122    21770.965912        0.002177  7385273.095401 10000000.000000 10000000.000000
20070123   -35145.872724       -0.003515  6445618.517266 10000000.000000 10000000.000000
20070124    -2073.541315       -0.000207  5694088.279104 10000000.000000 10000000.000000
20070125   103161.523607        0.010316  6171612.473958 10000000.000000 10000000.000000
20070126    41068.286561        0.004107  6454045.356793 10000000.000000 10000000.000000
20070129   -73509.593071       -0.007351  6504567.351018 10000000.000000 10000000.000000
20070130   -13669.860768       -0.001367  6201357.399444 10000000.000000 10000000.000000
20070131    82215.477006        0.008222  6327593.945832 10000000.000000 10000000.000000
20070201   -18945.824299       -0.001895  6143833.938928 10000000.000000 10000000.000000
20070202    39917.480177        0.003992  6950309.000697 10000000.000000 10000000.000000
20070205    31608.166575        0.003161  7252167.638803 10000000.000000 10000000.000000
20070206     -133.556376       -0.000013  8045689.038132 10000000.000000 10000000.000000
20070207   -32641.939722       -0.003264  7797820.608018 10000000.000000 10000000.000000
20070208      375.937731        0.000038  7115248.773865 10000000.000000 10000000.000000
20070209    26268.510804        0.002627  7008298.642079 10000000.000000 10000000.000000
20070212    37372.853955        0.003737  7278589.390468 10000000.000000 10000000.000000
20070213    29267.342014        0.002927  7763622.859831 10000000.000000 10000000.000000
20070214   -15444.116999       -0.001544  6750408.877920 10000000.000000 10000000.000000
20070215   -43261.554447       -0.004326  6199103.792468 10000000.000000 10000000.000000
20070216    74944.000531        0.007494  5762331.502182 10000000.000000 10000000.000000
20070226  -216896.847135       -0.021690  6911511.038783 10000000.000000 10000000.000000
20070227     7315.177341        0.000732  6120114.451415 10000000.000000 10000000.000000
20070228  -257974.910148       -0.025797  7178517.528176 10000000.000000 10000000.000000
20070301  -116245.765688       -0.011625  7124536.989821 10000000.000000 10000000.000000
20070302    95370.198568        0.009537  6887591.312941 10000000.000000 10000000.000000
20070305    45358.095120        0.004536  7286528.981575 10000000.000000 10000000.000000
20070306   136473.788990        0.013647  7070024.406741 10000000.000000 10000000.000000
20070307    28206.768406        0.002821  7481458.779421 10000000.000000 10000000.000000
20070308   -19360.599104       -0.001936  6956394.477454 10000000.000000 10000000.000000
20070309    31040.875119        0.003104  5995235.818517 10000000.000000 10000000.000000
20070312   -54766.265048       -0.005477  6574531.753882 10000000.000000 10000000.000000
20070313   -22279.024880       -0.002228  5806885.516144 10000000.000000 10000000.000000
20070314   -73916.230039       -0.007392  6837379.702736 10000000.000000 10000000.000000
20070315    23070.363051        0.002307  5816644.954974 10000000.000000 10000000.000000
20070316   151103.837397        0.015110  6167393.757361 10000000.000000 10000000.000000
20070319   -39865.591126       -0.003987  6590730.088682 10000000.000000 10000000.000000
20070320   -35536.654317       -0.003554  6483075.982815 10000000.000000 10000000.000000
20070321   -13712.955289       -0.001371  6111294.082537 10000000.000000 10000000.000000
20070322    28254.125688        0.002825  5615915.110844 10000000.000000 10000000.000000
20070323   -57012.875131       -0.005701  6202566.974460 10000000.000000 10000000.000000
20070326   -41315.126545       -0.004132  6572903.704027 10000000.000000 10000000.000000
20070327   -93517.137918       -0.009352  6045513.074295 10000000.000000 10000000.000000
20070328    28259.769003        0.002826  6013384.837928 10000000.000000 10000000.000000
20070329   226036.238533        0.022604  5836300.022909 10000000.000000 10000000.000000
20070330   -36691.052759       -0.003669  5926748.187956 10000000.000000 10000000.000000
20070402   -30484.117263       -0.003048  6938558.716469 10000000.000000 10000000.000000
20070403    16351.398767        0.001635  6511997.389849 10000000.000000 10000000.000000
20070404    34247.189938        0.003425  6275753.672493 10000000.000000 10000000.000000
20070405   -28272.957551       -0.002827  6773463.108486 10000000.000000 10000000.000000
20070406     1497.245644        0.000150  6158769.713910 10000000.000000 10000000.000000
20070409   -30116.845857       -0.003012  6894846.599739 10000000.000000 10000000.000000
20070410   -23552.307236       -0.002355  6657932.953168 10000000.000000 10000000.000000
20070411   -54520.372892       -0.005452  5786403.697051 10000000.000000 10000000.000000
20070412   -27360.113554       -0.002736  5784805.498360 10000000.000000 10000000.000000
20070413   112132.027219        0.011213  5873067.529427 10000000.000000 10000000.000000
20070416   -29680.523974       -0.002968  6690623.138877 10000000.000000 10000000.000000
20070417  -156792.831790       -0.015679  7235490.237810 10000000.000000 10000000.000000
20070418   -64734.091628       -0.006473  5653812.048794 10000000.000000 10000000.000000
20070419    75758.587523        0.007576  6579613.868168 10000000.000000 10000000.000000
20070420   -48548.650977       -0.004855  7899199.564363 10000000.000000 10000000.000000
20070423   -99730.889418       -0.009973  7494877.268005 10000000.000000 10000000.000000
20070424   -73918.970414       -0.007392  6294654.255295 10000000.000000 10000000.000000
20070425    35328.152311        0.003533  6676538.260424 10000000.000000 10000000.000000
