20070110   -16627.444929       -0.001663 20000000.000000 10000000.000000 10000000.000000
20070111   109039.058479        0.010904  1726506.342772 10000000.000000 10000000.000000
20070112   -87025.450404       -0.008703  1265256.782431 10000000.000000 10000000.000000
20070115    12079.228627        0.001208  1438990.314258 10000000.000000 10000000.000000
20070116   -69476.176779       -0.006948   871869.173973 10000000.000000 10000000.000000
20070117     8186.539817        0.000819   641318.552670 10000000.000000 10000000.000000
20070118   111837.083600        0.011184   959774.328247 10000000.000000 10000000.000000
20070119   -43998.730986       -0.004400   844603.059539 10000000.000000 10000000.000000
20070122    58257.128674        0.005826  1510598.249412 10000000.000000 10000000.000000
20070123   117923.820159        0.011792  1182079.912528 10000000.000000 10000000.000000
20070124     -310.205771       -0.000031  1297035.623202 10000000.000000 10000000.000000
20070125   -86099.302529       -0.008610  1528767.298251 10000000.000000 10000000.000000
20070126   -93703.526458       -0.009370  1402785.253364 10000000.000000 10000000.000000
20070129   121509.226009        0.012151  1653037.990518 10000000.000000 10000000.000000
20070130    44299.502881        0.004430  1089390.615975 10000000.000000 10000000.000000
20070131   161692.563374        0.016169  2730261.561543 10000000.000000 10000000.000000
20070201    29234.758853        0.002923  2402833.086730 10000000.000000 10000000.000000
20070202   167843.736435        0.016784  2421533.284218 10000000.000000 10000000.000000
20070205   140016.136691        0.014002  2223263.786684 10000000.000000 10000000.000000
20070206   102268.020527        0.010227  1887040.677820 10000000.000000 10000000.000000
20070207   -25383.058518       -0.002538  1335799.091201 10000000.000000 10000000.000000
20070208   -81306.194308       -0.008131  1832356.692284 10000000.000000 10000000.000000
20070209    21025.003552        0.002103  1072909.465492 10000000.000000 10000000.000000
20070212  -115461.149625       -0.011546  1378638.674598 10000000.000000 10000000.000000
20070213    -8519.687456       -0.000852  1356296.381243 10000000.000000 10000000.000000
20070214    -2936.351562       -0.000294  1127086.779886 10000000.000000 10000000.000000
20070215   -14394.574642       -0.001439  1203823.782926 10000000.000000 10000000.000000
20070216    49461.958238        0.004946  1327078.999760 10000000.000000 10000000.000000
20070226   264030.162094        0.026403  1903731.753823 10000000.000000 10000000.000000
20070227     4221.158580        0.000422  1287424.609899 10000000.000000 10000000.000000
20070228   144833.717565        0.014483  3465835.847937 10000000.000000 10000000.000000
20070301   124678.933004        0.012468  1837887.289463 10000000.000000 10000000.000000
20070302    35853.269986        0.003585  1337351.329673 10000000.000000 10000000.000000
20070305    14428.424620        0.001443  1077817.859040 10000000.000000 10000000.000000
20070306   -57563.329384       -0.005756  2192829.886601 10000000.000000 10000000.000000
20070307   -55796.981625       -0.005580  1127562.373681 10000000.000000 10000000.000000
20070308    63668.179346        0.006367  1771929.271051 10000000.000000 10000000.000000
20070309   103340.406965        0.010334  1056488.252105 10000000.000000 10000000.000000
20070312   152582.386784        0.015258  1365839.229124 10000000.000000 10000000.000000
