20070110     1617.828133        0.000162 20000000.000000 10000000.000000 10000000.000000
20070111    21781.160280        0.002178  4364677.927545 10000000.000000 10000000.000000
20070112    87349.805079        0.008735  3128186.214438 10000000.000000 10000000.000000
20070115    46524.171769        0.004652  3326081.127954 10000000.000000 10000000.000000
20070116    42640.017880        0.004264  2815925.733338 10000000.000000 10000000.000000
20070117   -54537.646847       -0.005454  6813022.948269 10000000.000000 10000000.000000
20070118   -84355.599616       -0.008436  3622251.987515 10000000.000000 10000000.000000
20070119   -18283.636634       -0.001828  6674679.835031 10000000.000000 10000000.000000
20070122    27375.072643        0.002738  4030570.039947 10000000.000000 10000000.000000
20070123   -20372.662974       -0.002037  3963522.038594 10000000.000000 10000000.000000
20070124    90093.276651        0.009009  3860256.066037 10000000.000000 10000000.000000
20070125    59359.416069        0.005936  5572765.200970 10000000.000000 10000000.000000
20070126    22424.330474        0.002242  5390663.935379 10000000.000000 10000000.000000
20070129   -25905.771929       -0.002591  3711370.969969 10000000.000000 10000000.000000
20070130    -1112.112954       -0.000111  4504545.299642 10000000.000000 10000000.000000
20070131    -2964.023036       -0.000296  3574923.253010 10000000.000000 10000000.000000
20070201    55708.892543        0.005571  3047903.905954 10000000.000000 10000000.000000
20070202   -22701.840406       -0.002270  3540624.752527 10000000.000000 10000000.000000
20070205    59301.411013        0.005930  3142386.794007 10000000.000000 10000000.000000
20070206    62248.469456        0.006225  3188865.595930 10000000.000000 10000000.000000
20070207   -11762.911353       -0.001176  3203108.913628 10000000.000000 10000000.000000
20070208   -18869.257252       -0.001887  2367583.375766 10000000.000000 10000000.000000
20070209    36653.830128        0.003665  3677018.205113 10000000.000000 10000000.000000
20070212    12110.940404        0.001211  3429645.272007 10000000.000000 10000000.000000
20070213   -13225.483982       -0.001323  3837160.760191 10000000.000000 10000000.000000
20070214     7741.557861        0.000774  2900261.322168 10000000.000000 10000000.000000
20070215    76302.771051        0.007630  3153246.320912 10000000.000000 10000000.000000
20070216    41796.840538        0.004180  3293130.827549 10000000.000000 10000000.000000
20070226   -67857.032575       -0.006786  5007381.247002 10000000.000000 10000000.000000
20070227   -24297.335800       -0.002430  7078111.736730 10000000.000000 10000000.000000
20070228    53374.146945        0.005337  6875558.812044 10000000.000000 10000000.000000
20070301  -100613.837362       -0.010061  4928972.935935 10000000.000000 10000000.000000
20070302    54420.290114        0.005442  3359373.827875 10000000.000000 10000000.000000
20070305    36314.788825        0.003631  2554121.319356 10000000.000000 10000000.000000
20070306   -16619.618160       -0.001662  3629589.284300 10000000.000000 10000000.000000
20070307     7682.189684        0.000768  4171960.922724 10000000.000000 10000000.000000
20070308    19380.176612        0.001938  4559839.150458 10000000.000000 10000000.000000
20070309   -38495.709520       -0.003850  4236782.809891 10000000.000000 10000000.000000
20070312   -37082.345693       -0.003708  4044594.151283 10000000.000000 10000000.000000
20070313      148.104958        0.000015  4198473.552485 10000000.000000 10000000.000000
20070314    -7429.276133       -0.000743  4664098.107402 10000000.000000 10000000.000000
20070315   -10689.054503       -0.001069  4167752.253243 10000000.000000 10000000.000000
20070316    45869.129210        0.004587  3656021.656300 10000000.000000 10000000.000000
20070319    40304.771949        0.004030  3598434.097550 10000000.000000 10000000.000000
