20070110    34740.154072        0.003474 20000000.000000 10000000.000000 10000000.000000
20070111      -44.652219       -0.000004  3654284.708361 10000000.000000 10000000.000000
20070112    24479.928568        0.002448  3089580.445012 10000000.000000 10000000.000000
20070115    20614.664938        0.002061  4613265.610067 10000000.000000 10000000.000000
20070116     5542.036089        0.000554  6081967.476291 10000000.000000 10000000.000000
20070117    22312.434683        0.002231  6502525.904123 10000000.000000 10000000.000000
20070118   -10885.486090       -0.001089  4298889.686713 10000000.000000 10000000.000000
20070119    11189.786234        0.001119  6676282.892322 10000000.000000 10000000.000000
20070122   -64039.766968       -0.006404  4742603.878174 10000000.000000 10000000.000000
20070123     8670.224129        0.000867  4506109.597651 10000000.000000 10000000.000000
20070124    24175.637219        0.002418  4114603.276241 10000000.000000 10000000.000000
20070125    23544.078987        0.002354  4666807.079235 10000000.000000 10000000.000000
20070126    12241.534664        0.001224  5615819.303108 10000000.000000 10000000.000000
20070129     1080.628882        0.000108  4208378.287476 10000000.000000 10000000.000000
20070130    -6144.444647       -0.000614  3928160.253278 10000000.000000 10000000.000000
20070131    20018.337830        0.002002  4321741.315043 10000000.000000 10000000.000000
20070201    25293.998790        0.002529  3877629.768194 10000000.000000 10000000.000000
20070202    11357.028687        0.001136  3218173.840413 10000000.000000 10000000.000000
20070205   -10622.466412       -0.001062  3238110.951757 10000000.000000 10000000.000000
20070206   -33338.995775       -0.003334  3603027.417002 10000000.000000 10000000.000000
20070207    19883.604708        0.001988  2695085.289713 10000000.000000 10000000.000000
20070208    25096.218686        0.002510  3632522.516298 10000000.000000 10000000.000000
20070209    -7381.444787       -0.000738  3468782.855173 10000000.000000 10000000.000000
20070212   -10161.754901       -0.001016  6567125.148314 10000000.000000 10000000.000000
20070213    -9817.580582       -0.000982  4102280.357954 10000000.000000 10000000.000000
20070214     8320.513125        0.000832  5230444.338316 10000000.000000 10000000.000000
20070215    41820.235267        0.004182  3785227.956371 10000000.000000 10000000.000000
20070216    59266.153301        0.005927  3505646.834594 10000000.000000 10000000.000000
20070226    41812.101996        0.004181  5689172.006611 10000000.000000 10000000.000000
20070227    35097.123403        0.003510  5507833.775206 10000000.000000 10000000.000000
20070228    81738.413358        0.008174  4809252.043260 10000000.000000 10000000.000000
20070301    27358.675173        0.002736  4664612.225038 10000000.000000 10000000.000000
20070302    63725.021496        0.006373  3016520.542320 10000000.000000 10000000.000000
20070305   -25477.719617       -0.002548  3155904.586015 10000000.000000 10000000.000000
20070306    10560.629923        0.001056  3291569.270543 10000000.000000 10000000.000000
20070307    15038.174704        0.001504  4467162.312401 10000000.000000 10000000.000000
20070308    33375.662521        0.003338  4849401.432175 10000000.000000 10000000.000000
20070309    51786.937577        0.005179  3180066.834446 10000000.000000 10000000.000000
20070312    39619.664729        0.003962  4489993.481927 10000000.000000 10000000.000000
20070313   -86895.030384       -0.008690  2877239.492635 10000000.000000 10000000.000000
20070314    -8577.750591       -0.000858  3176201.404695 10000000.000000 10000000.000000
20070315    16645.514115        0.001665  3920145.495001 10000000.000000 10000000.000000
20070316   -14036.935699       -0.001404  3613949.216282 10000000.000000 10000000.000000
20070319    34881.154959        0.003488  4958917.137609 10000000.000000 10000000.000000
20070320    10191.145599        0.001019  4417716.907915 10000000.000000 10000000.000000
20070321    49157.793246        0.004916  4545792.770181 10000000.000000 10000000.000000
