20070110    -2382.891995       -0.000238 20000000.000000 10000000.000000 10000000.000000
20070111   -14786.181717       -0.001479  5925453.100306 10000000.000000 10000000.000000
20070112   145738.776802        0.014574  4791543.050208 10000000.000000 10000000.000000
20070115   -33796.589540       -0.003380  4632224.971403 10000000.000000 10000000.000000
20070116   113591.065350        0.011359  4046169.459125 10000000.000000 10000000.000000
20070117    68192.562292        0.006819  4283187.618311 10000000.000000 10000000.000000
20070118   -83900.158587       -0.008390  3983067.332936 10000000.000000 10000000.000000
20070119    77785.759152        0.007779  4314989.459117 10000000.000000 10000000.000000
20070122   -19155.736025       -0.001916  4552031.391566 10000000.000000 10000000.000000
20070123   -94833.415400       -0.009483  5227796.616826 10000000.000000 10000000.000000
20070124    -4106.547665       -0.000411  4856474.099433 10000000.000000 10000000.000000
20070125   103033.146269        0.010303  4104270.977641 10000000.000000 10000000.000000
20070126    11008.095112        0.001101  3651663.231945 10000000.000000 10000000.000000
20070129  -103290.225903       -0.010329  3077292.410949 10000000.000000 10000000.000000
20070130   -21573.211739       -0.002157  3286771.697485 10000000.000000 10000000.000000
20070131   -45276.414706       -0.004528  3319788.690220 10000000.000000 10000000.000000
20070201   -48680.714778       -0.004868  3052288.518606 10000000.000000 10000000.000000
20070202   -30100.868660       -0.003010  4100095.588881 10000000.000000 10000000.000000
20070205   -62768.244788       -0.006277  4666167.383825 10000000.000000 10000000.000000
20070206   -77982.103458       -0.007798  5315942.059777 10000000.000000 10000000.000000
20070207    21684.122725        0.002168  5318165.783043 10000000.000000 10000000.000000
20070208     1315.619284        0.000132  4634655.707122 10000000.000000 10000000.000000
20070209    35173.821046        0.003517  4628974.507597 10000000.000000 10000000.000000
20070212    17995.667552        0.001800  5528281.444415 10000000.000000 10000000.000000
20070213     9279.650892        0.000928  5655372.397617 10000000.000000 10000000.000000
20070214     4723.742644        0.000472  5256723.093817 10000000.000000 10000000.000000
20070215   -48549.268781       -0.004855  5046401.551715 10000000.000000 10000000.000000
20070216    11183.165619        0.001118  5100930.215882 10000000.000000 10000000.000000
20070226  -161586.116924       -0.016159  4542895.890936 10000000.000000 10000000.000000
20070227    -2717.094295       -0.000272  4306541.460332 10000000.000000 10000000.000000
20070228  -203486.162473       -0.020349  4103475.370137 10000000.000000 10000000.000000
20070301  -244478.660556       -0.024448  3790041.679294 10000000.000000 10000000.000000
20070302    46050.237175        0.004605  3542481.740617 10000000.000000 10000000.000000
20070305   -15129.829435       -0.001513  3359804.236041 10000000.000000 10000000.000000
20070306    98722.297630        0.009872  3581064.903428 10000000.000000 10000000.000000
20070307    51191.523422        0.005119  3470408.698237 10000000.000000 10000000.000000
20070308   -12019.877499       -0.001202  3753853.184170 10000000.000000 10000000.000000
20070309   -44571.878375       -0.004457  4007878.888014 10000000.000000 10000000.000000
20070312   -82323.490353       -0.008232  4652793.712670 10000000.000000 10000000.000000
20070313    -7681.767718       -0.000768  5279557.888763 10000000.000000 10000000.000000
20070314   -23649.307612       -0.002365  5429998.447702 10000000.000000 10000000.000000
20070315    16413.053235        0.001641  5338535.970141 10000000.000000 10000000.000000
20070316    64739.346445        0.006474  5630189.553917 10000000.000000 10000000.000000
20070319     1488.507278        0.000149  5476145.716474 10000000.000000 10000000.000000
20070320  -102784.036976       -0.010278  5354309.913516 10000000.000000 10000000.000000
20070321    38677.147238        0.003868  5644522.836687 10000000.000000 10000000.000000
20070322    54975.358739        0.005498  5119007.311301 10000000.000000 10000000.000000
20070323    24353.053113        0.002435  4972386.757531 10000000.000000 10000000.000000
20070326     2954.014494        0.000295  5395898.167994 10000000.000000 10000000.000000
20070327    41799.068921        0.004180  6081909.300243 10000000.000000 10000000.000000
20070328    16221.567429        0.001622  6840874.190409 10000000.000000 10000000.000000
20070329    57503.416570        0.005750  6045447.993979 10000000.000000 10000000.000000
20070330   -16204.202722       -0.001620  5474477.838586 10000000.000000 10000000.000000
20070402     -622.616946       -0.000062  4934785.533468 10000000.000000 10000000.000000
20070403    43335.385171        0.004334  5410287.171936 10000000.000000 10000000.000000
20070404    65442.023187        0.006544  5563569.071058 10000000.000000 10000000.000000
20070405    18538.017309        0.001854  5655868.591300 10000000.000000 10000000.000000
20070406    -5272.388850       -0.000527  5477837.163504 10000000.000000 10000000.000000
20070409    -7938.108164       -0.000794  6307011.741807 10000000.000000 10000000.000000
20070410   -51566.009739       -0.005157  5907154.602907 10000000.000000 10000000.000000
20070411    28784.003204        0.002878  5414393.150912 10000000.000000 10000000.000000
20070412   -18397.113794       -0.001840  5692134.155551 10000000.000000 10000000.000000
