20070110   -17435.089236       -0.001744 20000000.000000 10000000.000000 10000000.000000
20070111    26609.672220        0.002661  1215534.168538 10000000.000000 10000000.000000
20070112    30896.529083        0.003090  1465733.026754 10000000.000000 10000000.000000
20070115   -28525.068068       -0.002853  1612701.171618 10000000.000000 10000000.000000
20070116    -8669.998197       -0.000867  1381606.542899 10000000.000000 10000000.000000
20070117   -36014.250456       -0.003601  1133308.374237 10000000.000000 10000000.000000
20070118   -66452.490538       -0.006645   634255.713575 10000000.000000 10000000.000000
20070119    46000.120541        0.004600  1035614.679342 10000000.000000 10000000.000000
20070122    27322.397439        0.002732  1175040.388468 10000000.000000 10000000.000000
20070123   -13156.973090       -0.001316  2095077.645164 10000000.000000 10000000.000000
20070124    12425.543970        0.001243   992207.433433 10000000.000000 10000000.000000
20070125    42734.049768        0.004273   996362.811597 10000000.000000 10000000.000000
20070126    51380.565854        0.005138  1365951.911705 10000000.000000 10000000.000000
20070129   -64615.670665       -0.006462  1002920.029138 10000000.000000 10000000.000000
20070130     -816.288968       -0.000082  1630274.006294 10000000.000000 10000000.000000
20070131   -46194.208635       -0.004619  1110201.489423 10000000.000000 10000000.000000
20070201   -31271.305318       -0.003127   880806.076302 10000000.000000 10000000.000000
20070202   -79543.727773       -0.007954  1192879.627132 10000000.000000 10000000.000000
20070205   -51003.114057       -0.005100  1162751.505555 10000000.000000 10000000.000000
20070206   -27211.950813       -0.002721  1644180.602155 10000000.000000 10000000.000000
20070207     4295.613795        0.000430  1020800.034371 10000000.000000 10000000.000000
20070208    -7648.032280       -0.000765  1103447.756345 10000000.000000 10000000.000000
20070209   -33277.177716       -0.003328  1178769.387369 10000000.000000 10000000.000000
20070212    53417.343540        0.005342  1329271.567423 10000000.000000 10000000.000000
20070213    -1017.958161       -0.000102  2009008.900505 10000000.000000 10000000.000000
20070214   -10662.420812       -0.001066  1742678.096946 10000000.000000 10000000.000000
20070215    -5718.346708       -0.000572  1560579.286916 10000000.000000 10000000.000000
20070216    42620.651764        0.004262  1576109.631529 10000000.000000 10000000.000000
20070226  -105021.088869       -0.010502  1228899.271775 10000000.000000 10000000.000000
20070227    29192.609434        0.002919  1859827.448570 10000000.000000 10000000.000000
20070228   -81591.845054       -0.008159  1623978.737209 10000000.000000 10000000.000000
20070301      470.783648        0.000047  1640125.957437 10000000.000000 10000000.000000
20070302   -45300.556385       -0.004530  1306126.683369 10000000.000000 10000000.000000
20070305   -27538.302558       -0.002754  1455767.851618 10000000.000000 10000000.000000
20070306     8059.367690        0.000806  1879540.476993 10000000.000000 10000000.000000
20070307    65660.829055        0.006566  2324102.523203 10000000.000000 10000000.000000
20070308   -13140.508968       -0.001314  2039514.843816 10000000.000000 10000000.000000
20070309    33024.842322        0.003302  1317084.833421 10000000.000000 10000000.000000
20070312   -69678.310301       -0.006968  1526881.492116 10000000.000000 10000000.000000
20070313   -13013.261234       -0.001301  2151438.664905 10000000.000000 10000000.000000
20070314    18699.463057        0.001870  2284685.147596 10000000.000000 10000000.000000
20070315   -11899.558424       -0.001190  1209377.700000 10000000.000000 10000000.000000
20070316    68148.153696        0.006815  1355277.532798 10000000.000000 10000000.000000
20070319    27805.072258        0.002781  1443545.457126 10000000.000000 10000000.000000
20070320   -82775.011880       -0.008278  1654033.398394 10000000.000000 10000000.000000
20070321   -28621.200662       -0.002862  1673644.486315 10000000.000000 10000000.000000
20070322   -24619.604604       -0.002462  1426212.283311 10000000.000000 10000000.000000
20070323   -53059.227843       -0.005306  1272477.450384 10000000.000000 10000000.000000
20070326   -57549.436635       -0.005755  1590887.212540 10000000.000000 10000000.000000
20070327    -4549.649215       -0.000455  2470575.290081 10000000.000000 10000000.000000
20070328    21834.442992        0.002183  1683194.807973 10000000.000000 10000000.000000
20070329    93534.395670        0.009353  1699138.216494 10000000.000000 10000000.000000
20070330   -12919.185064       -0.001292  1517273.866505 10000000.000000 10000000.000000
20070402   -20084.555706       -0.002008  2422456.912985 10000000.000000 10000000.000000
20070403    54870.318888        0.005487  2596594.010194 10000000.000000 10000000.000000
20070404     9601.414941        0.000960  1818450.093273 10000000.000000 10000000.000000
20070405   -44445.333129       -0.004445  1602567.026188 10000000.000000 10000000.000000
20070406    -4734.452215       -0.000473  1663323.807751 10000000.000000 10000000.000000
20070409     6331.077049        0.000633  2637950.429396 10000000.000000 10000000.000000
20070410    -6509.765282       -0.000651  1945509.489339 10000000.000000 10000000.000000
20070411    10544.089897        0.001054  1891087.198965 10000000.000000 10000000.000000
20070412   -13270.746540       -0.001327  1220287.079002 10000000.000000 10000000.000000
20070413   -14305.286942       -0.001431  2114049.873267 10000000.000000 10000000.000000
20070416    27054.043464        0.002705  2097403.910407 10000000.000000 10000000.000000
20070417   -25241.033253       -0.002524  2460871.959511 10000000.000000 10000000.000000
20070418   -99071.060577       -0.009907  2044234.228785 10000000.000000 10000000.000000
20070419    -1256.666958       -0.000126  2932376.784658 10000000.000000 10000000.000000
20070420   -31224.193626       -0.003122  2567850.557594 10000000.000000 10000000.000000
20070423    -2850.619186       -0.000285  2982868.847400 10000000.000000 10000000.000000
20070424    31641.288221        0.003164  2458364.836968 10000000.000000 10000000.000000
20070425    23868.681888        0.002387  1849261.723383 10000000.000000 10000000.000000
20070426   -18364.493885       -0.001836  2626640.034258 10000000.000000 10000000.000000
20070427   -57945.658281       -0.005795  3898454.587838 10000000.000000 10000000.000000
20070430   -18347.886993       -0.001835  2726767.775769 10000000.000000 10000000.000000
20070508   -17083.333095       -0.001708  3153215.476971 10000000.000000 10000000.000000
20070509     6791.344903        0.000679  1596254.966565 10000000.000000 10000000.000000
20070510    12359.790564        0.001236  2472927.013644 10000000.000000 10000000.000000
20070511   -34101.967195       -0.003410  3786430.648832 10000000.000000 10000000.000000
20070514    -1935.047224       -0.000194  3635616.170731 10000000.000000 10000000.000000
20070515    13413.831973        0.001341  2496559.141394 10000000.000000 10000000.000000
20070516     -146.225174       -0.000015  3035962.658631 10000000.000000 10000000.000000
20070517     9120.127980        0.000912  2291430.668959 10000000.000000 10000000.000000
20070518    20886.314374        0.002089  2987361.074783 10000000.000000 10000000.000000
20070521    -3911.309489       -0.000391  4675491.627791 10000000.000000 10000000.000000
20070522   -59838.723120       -0.005984  2127004.526474 10000000.000000 10000000.000000
