20070110   -14206.653460       -0.001421 20000000.000000 10000000.000000 10000000.000000
20070111    94410.077322        0.009441  2590450.485172 10000000.000000 10000000.000000
20070112  -126195.140716       -0.012620  1750691.503889 10000000.000000 10000000.000000
20070115     5589.824645        0.000559  2329160.736050 10000000.000000 10000000.000000
20070116   -46458.879309       -0.004646  1199681.173769 10000000.000000 10000000.000000
20070117    23362.907233        0.002336   764930.780753 10000000.000000 10000000.000000
20070118    79903.268850        0.007990  1534563.145093 10000000.000000 10000000.000000
20070119   -65988.882004       -0.006599  1017811.982058 10000000.000000 10000000.000000
20070122    60693.855126        0.006069  1498288.807447 10000000.000000 10000000.000000
20070123   152806.070962        0.015281  1736640.755671 10000000.000000 10000000.000000
20070124    -9520.930500       -0.000952  1334996.686007 10000000.000000 10000000.000000
20070125  -156793.341319       -0.015679  2048692.297593 10000000.000000 10000000.000000
20070126   -77312.757198       -0.007731  2128828.049497 10000000.000000 10000000.000000
20070129   134798.875510        0.013480  1354206.028867 10000000.000000 10000000.000000
20070130   -21714.680175       -0.002171  1415565.897445 10000000.000000 10000000.000000
20070131   102528.065243        0.010253  2917400.478313 10000000.000000 10000000.000000
20070201    21756.434461        0.002176  2443813.176202 10000000.000000 10000000.000000
20070202   166271.832202        0.016627  1798045.169119 10000000.000000 10000000.000000
20070205   147950.175189        0.014795  2140746.084654 10000000.000000 10000000.000000
20070206   139022.135953        0.013902  1748773.720671 10000000.000000 10000000.000000
20070207   -39185.622366       -0.003919  2052241.622271 10000000.000000 10000000.000000
20070208   -92793.725654       -0.009279  1547768.567184 10000000.000000 10000000.000000
20070209    31722.057430        0.003172  1139456.926699 10000000.000000 10000000.000000
20070212  -121351.242105       -0.012135  1182844.680190 10000000.000000 10000000.000000
20070213    -2600.567819       -0.000260  1328490.109450 10000000.000000 10000000.000000
20070214     1816.536206        0.000182  1222816.636829 10000000.000000 10000000.000000
20070215    24580.535483        0.002458  1627525.321275 10000000.000000 10000000.000000
20070216     8359.257120        0.000836  1710071.510056 10000000.000000 10000000.000000
20070226   286502.226271        0.028650  1310787.412675 10000000.000000 10000000.000000
20070227    14793.419258        0.001479  1685302.674131 10000000.000000 10000000.000000
20070228   166627.961380        0.016663  4017353.934312 10000000.000000 10000000.000000
20070301    89849.342880        0.008985  2282043.929708 10000000.000000 10000000.000000
20070302    12786.704654        0.001279  1889205.582066 10000000.000000 10000000.000000
20070305     1617.541602        0.000162  1445598.274974 10000000.000000 10000000.000000
20070306   -68638.054966       -0.006864  2074598.505788 10000000.000000 10000000.000000
20070307   -64805.507197       -0.006481  1602256.385115 10000000.000000 10000000.000000
20070308    39103.673061        0.003910  2306156.481276 10000000.000000 10000000.000000
20070309   118632.203300        0.011863  1353290.716384 10000000.000000 10000000.000000
20070312   128214.682911        0.012821   989545.388905 10000000.000000 10000000.000000
20070313     4379.531122        0.000438  1886811.973751 10000000.000000 10000000.000000
20070314    54187.412431        0.005419  2238090.919654 10000000.000000 10000000.000000
20070315    -7083.310818       -0.000708  1520849.783629 10000000.000000 10000000.000000
20070316   -63171.817794       -0.006317  1783417.703743 10000000.000000 10000000.000000
20070319    50764.336617        0.005076  2073216.432838 10000000.000000 10000000.000000
20070320   196530.708615        0.019653  1677635.788284 10000000.000000 10000000.000000
20070321    57305.535670        0.005731  1577288.929765 10000000.000000 10000000.000000
20070322    -7333.737483       -0.000733   857793.787978 10000000.000000 10000000.000000
20070323   135963.491480        0.013596  1165335.782812 10000000.000000 10000000.000000
20070326   135573.327921        0.013557   979366.266134 10000000.000000 10000000.000000
20070327    46081.729608        0.004608  1819059.920546 10000000.000000 10000000.000000
20070328  -108253.148269       -0.010825  1704454.275748 10000000.000000 10000000.000000
20070329  -185687.590962       -0.018569  1837332.396675 10000000.000000 10000000.000000
20070330    84368.360395        0.008437  3139160.456556 10000000.000000 10000000.000000
20070402    46931.741256        0.004693  2317398.818162 10000000.000000 10000000.000000
20070403   -59363.789744       -0.005936  1924637.889946 10000000.000000 10000000.000000
20070404   -15933.582549       -0.001593  1331820.594178 10000000.000000 10000000.000000
20070405    42741.964200        0.004274  1373107.575140 10000000.000000 10000000.000000
20070406   -16173.113856       -0.001617  2692049.831332 10000000.000000 10000000.000000
20070409   -29370.542699       -0.002937  1538458.894619 10000000.000000 10000000.000000
20070410    40022.080250        0.004002  1770496.986892 10000000.000000 10000000.000000
20070411    40278.361370        0.004028  1299573.625498 10000000.000000 10000000.000000
20070412   -28423.025663       -0.002842  1890523.237308 10000000.000000 10000000.000000
20070413   -25819.852241       -0.002582  1449069.308786 10000000.000000 10000000.000000
20070416     7003.769327        0.000700  1834225.214696 10000000.000000 10000000.000000
20070417    87664.187221        0.008766  1790116.458688 10000000.000000 10000000.000000
20070418   138935.170440        0.013894  2703928.604815 10000000.000000 10000000.000000
20070419   -41027.843873       -0.004103  1961524.607749 10000000.000000 10000000.000000
20070420    64433.891501        0.006443  2770194.690906 10000000.000000 10000000.000000
20070423    75735.946197        0.007574  2724623.456030 10000000.000000 10000000.000000
20070424    13301.061004        0.001330  1537096.505766 10000000.000000 10000000.000000
20070425    -4973.465673       -0.000497  1968086.735472 10000000.000000 10000000.000000
20070426   -20509.681849       -0.002051  3699865.485470 10000000.000000 10000000.000000
20070427   111571.359321        0.011157  4086927.626771 10000000.000000 10000000.000000
20070430   -92910.700041       -0.009291  5561626.769799 10000000.000000 10000000.000000
20070508    55713.108411        0.005571  4377767.156912 10000000.000000 10000000.000000
20070509   148266.468774        0.014827  3022584.543293 10000000.000000 10000000.000000
